,repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket
153676,elotl_kip,d096db1ecccc8892416fe455ae4dbe419b3aa26a,1578616884,"Add provider API boilerplate
",066b165bd7d0438d0895145bcec30fe81790ad4b,2459,0,0,0,2459,"3,0,13,138,447,1021,476,347,14,0,0,1,0",12,2460,11.0,7
161655,manqianzhuang_hamapp,960709766a83ca0ac20b16290659de6eedaec86e,1620371280,"首次提交
",d23458fc06d13aa4b70c628c982ff772e183d247,126,0,0,0,126,"6,10,3,1,0,32,0,4,13,24,20,14,0,0",12,127,11.0,7
162670,chinachu_chinachu,7ee432f375a04e43db76fb4e0903f183a2329415,1339322321,"Merge branch 'devel-alpha'
","6fc24294b2c83fbaf1067985ec2a3ae71b62cc1b,6a3a6cf4913a135517c6238a1e6308b5caac4ed2",584,0,0,0,584,"11,19,25,22,46,102,50,72,39,7,83,13,96,0",13,585,12.0,7
164396,orangescrum_orangescrum,e30930bf090a26b054d04ca47bfda925e7a4914d,1650352970,"Added the community code
",b844d42ee47468de1d14bed41975f2f5411c9154,6525,0,0,0,6525,"14,20,175,1838,2041,768,595,624,255,173,23,1",12,6527,11.0,7
170244,sismics_docs,9b74bd8194125d5ade62b16673ec6b364be04a1c,1374942800,Initial commit,41cb6dd9aed15a8b90942cde1056fd8d18f4ec87,156,0,0,0,156,"3,4,0,0,11,21,24,13,27,23,27,4",12,157,11.0,7
38476,baidu_openrasp,ecec814d5e6967cc82160ec15c8892de9000536f,1503047036,"Initial Release
",740be4d12888b4cb18182f2bc2b839a56b9c969f,109,0,0,0,109,"4,3,10,4,10,3,6,10,4,42,12,3,0,0",12,111,11.0,8
39127,mcodex_react-native-sensitive-info,778343ec8d430499a79813e702feb78cfcc87d41,1462900780,"initial commit
",b3240355d1cafd122e3b9ca1a80971bae1b3b6e1,1467,0,0,0,1467,"5,7,14,22,8,4,32,8,566,59,508,46,5,84,41,36,19,5",18,1469,17.0,8
39198,mobilechromeapps_mobile-chrome-apps,e8503077b7192127cd03857d88ad1e5331a0d413,1378773641,"Merge branch 'dev'

Conflicts:
	chrome-cordova
	cordova/cordova-android
	cordova/cordova-ios
	cordova/cordova-js
","597782708cbc90591c56fa3da756e68985091a9c,5e8273cf0c9952d54595bdfbc02b02e827b377ea",7417,0,0,0,7417,"7,14,23,82,135,302,888,980,1171,1197,755,646,480,226,314,100,125,27,16",19,7488,12.0,8
51207,djipco_webmidi,cb952dcb64c379c4c642ad28f3518fdaf53e0faf,1444855426,"Release 1.0.0-alpha.2
",7eaa84ac9cc334bf20cb81601a8877360b708677,6849,0,0,0,6849,"1,5,5,44,21,307,1078,494,2174,704,507,575,567,210,45,51,3,65,2,22",20,6880,14.0,8
56532,aliyun_aliyun-cli,5bdab102facd317db62fa333168566e0cbdf89e1,1524576218,"Merge remote-tracking branch 'origin/pre-release' into pre-release
","469bc7271ba9b607f292d7b24d472b740a741c1d,fcba179ebed317453abc0366df7985a27111c856",8661,0,0,0,8661,"11,81,47,66,275,1238,5130,219,251,643,796,19,13,9",14,8798,11.0,8
67091,liemei_crm,684aed8a1a86a28ae175face51b3c1dcdbc08dab,1535092976,"liemei
",26dcfae3b35e967ee49525fdd41ffbb01f0e6f3f,955,0,0,0,955,"1,6,92,92,137,244,96,75,8,71,18,96,13,7",14,956,13.0,8
71068,magento_magento-cloud,1c5bc2a1d82412bd7c59024d111436e8290b1dc2,1461867265,"Create Magento Cloud reference project
",0f1ae977f997e12f0f0b43e31e6a4336f452482b,8308,0,0,1,8309,"23,22,49,175,242,422,418,1499,669,2508,1058,383,309,236,182,99,21,5",18,8320,14.0,8
71072,magento_magento-cloud,723649a42ebcf0819f78f381e5b4b29259e121e3,1469553750,"Remove files from base package from template
",39528ef95fa4ce5dc5abae3adbb13d1772df9612,0,8303,0,0,8303,"13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,17,-16.0,8
71073,magento_magento-cloud,146a38a0198705e550daaeb1fed6b6ffaac9faed,1469822305,"Composer install of 2.1.0 template
",1d90a4cd4fc28f1ef12f8ee19dc8a887c74cfbd1,8719,0,0,0,8719,"24,22,50,174,247,431,427,1619,732,2663,1110,384,317,234,177,98,22,5",18,8736,16.0,8
71091,magento_magento-cloud,aacb0212d28a2dfd5583874b03044b8545d0325d,1518704834,"MAGECLOUD-1180: Make ECE Template Cleaner (#83)


",10f82c22852f1580f7add39c04b1a7317945b04f,0,2205,0,0,2205,"9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,12,-15.0,8
98249,kubernetes-sigs_kubebuilder,0d2a3bd57a310f5e13f71263f9da21e92c7a0c7e,1521073854,"Fork [apiserver-builder](https://github.com/kubernetes-incubator/apiserver-builder) as kubebuilder
",3622ad220671b4a3514cea37db8aad7c8d3cca8e,13133,0,0,0,13133,"11,11,49,183,1164,2870,3434,2584,1721,713,280,84,20,8,3,0,0,0,0",15,13135,14.0,8
123826,double-baller_momo,6f811049a1d5cb4b3d7cd1349a1af009af04621c,1592880805,"commit code
",c7a1d8bdb9ff55fd75ad5ab89a4b4aa916f8154d,4730,0,0,0,4730,"16,20,461,771,1268,1412,513,159,96,11,2,1,0",12,4730,12.0,8
123828,double-baller_momo,e9f43a2b494aa993aea74accd0b8d1d7b22a9cd5,1593575461,"remove old code
",afea00583e338ed3406479c26f31114724f6f24d,0,4730,0,0,4730,"1,0,0,0,0,0,0,0,0,0,0,0,0",1,1,-11.0,8
123831,double-baller_momo,6d3400dceb38afbed89d7d8c3656d3b58614696b,1598505069,"laravel 1.1
",602a33cf9c141d200eca44af0ba93ce433295bb3,10062,0,0,0,10062,"12,35,49,782,1161,1936,3241,2061,552,231,1,1,0",12,10062,12.0,8
126349,sebarmeli_jail,9c18bbaf5676113e157bcfbd843dca81f7c320fd,1350178583,"Version 1.0 Released
",ebc6c8bbc8befca2335f2afa5a9218853db772c3,1689,5,1,0,1695,"7,21,27,27,58,150,229,222,124,132,198,111,95,97,43,34,39,32,2,0,80",21,1728,18.0,8
126350,sebarmeli_jail,0d78717f97e415788826a2ac4453d83f6a392f7d,1350178923,"Version 1.0 Released
",9c18bbaf5676113e157bcfbd843dca81f7c320fd,0,1680,0,0,1680,"7,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",3,48,-18.0,8
153903,nonamecoder_flipperzerohondafirmware,1f180a464db08863e47ba98f0583c4ca6022a2e2,1660783469,"upload source code
",57ed8f87341e9c68901b5bfb0a2435bd0f3caa82,2635,0,0,0,2635,"8,16,43,421,900,939,162,83,9,29,16,12,4",13,2642,12.0,8
8080,dhis2_dhis2-android-sdk,c89bf41b6fdd95e5b15beca04900d15aad2dd360,1424344987,"proposal project setup
",96ad765aa37faeb4254a659a9435870ef16b2cb1,66,0,0,0,66,"7,2,2,1,0,22,0,0,0,1,13,21,0,0,0,0",12,69,11.0,9
8390,dhis2_dhis2-android-sdk,585ff4acb404ab02d9bd39b91872a94fdb192c61,1476954275,"Cleaned project
",04d6accfd8fa290dca62a4812f05d9703f3994b0,0,728,0,0,728,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1,1,-13.0,9
18405,panda-lang_panda,edaf773e4fdeee635b11baa0a44dc41afddfc7bc,1489874338,"Repo cleanup
",a17d7b17428ea55f64f2cc79a6be857ed7a1c6fe,0,213,0,0,213,"5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,13,-12.0,9
18406,panda-lang_panda,4b4fa6683a83a54b1ad6ed22f17d032a18673180,1489875274,"Marked source as indev-0.0.3 version
",4d13d7ea42635324919ffbd314adad827fef8906,214,0,0,0,214,"5,8,0,0,1,0,0,7,12,44,72,39,23,16,0,0,0,0",14,227,12.0,9
21276,egzumer_uv-k5-firmware-custom,54441e27d9c6cfd982e29b2998ed2578405f3688,1694243036,"Initial commit
",92305117f17ad44ff747a7b42b849cf87fd74e56,3388,0,0,0,3388,"38,84,40,9,37,158,1843,805,48,71,231,4,21",13,3389,12.0,9
26266,pupunzi_jquery.mb.ytplayer,8b0531ee5727e3ea04b15921a441851e9eb2b283,1444248681,"various fix
",7fa6989be81e0c53ec63fdd8ca5ec7301269fe3a,2785,0,0,0,2785,"5,14,52,54,371,966,453,219,248,108,159,76,83,4,8,0,8",17,2828,13.0,9
26273,pupunzi_jquery.mb.ytplayer,bb4d402bb097a703e7fd2b0dbadbd6b4710e517f,1463943963,"removed node-modules from commit
",ddc4152e9bac7ef22bae9f5f5b34ef18ce44a939,0,2785,0,0,2785,"5,16,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0",4,49,-13.0,9
49233,go-flutter-desktop_go-flutter,3d3aa15bd1eafcb8c4cb610bcc9924d2c65af37f,1554279948,"Merge pull request #105 from go-flutter-desktop/feature/readme-and-examples

Examples and readme rework","68275a455580e4ce7d69aaf1c07a0e3055b3a3d9,e1a2f8374d6bc5a0bbe58d46c345004634e75b8d",0,162,0,0,162,"19,28,5,0,0,0,0,0,0,0,0,0,0,0",3,52,-11.0,9
55821,poseidon_terraform-provider-ct,eff48b6d60f027a85caff39b22755d029dbe14b0,1485474418,"Merge pull request #1 from sym3tri/vendor-deps

Vendor deps, update CT, & rename","97471634d31e8661fbfd0862914effe46e8f333f,fc108a0fdc11a213e988d4aece3d01deb8e30924",1314,0,4,1,1319,"10,7,0,0,249,363,249,28,161,92,111,42,5,0,9,3",16,1329,14.0,9
98090,afr0games_project-dollhouse,c3fefa7daf48f578c483a498fce591d92207bf2b,1339942536,"Initial commit, corresponds to revision 107 from Assembla (SVN).
Added a .gitignore.
",25f51441cd583a7c0222b2b4a087f76a4f07f5ed,3104,0,0,0,3104,"6,12,111,151,308,203,164,163,227,86,111,11",12,1553,11.0,9
116081,trinodb_trino,9956543e429419a268cfe20a47af7f7c47fa2398,1646742785,"Add Delta Lake connector

This connecter was originally written for the Starburst Enterprise
platform.

Co-authored by various engineers at Starburst Data:

Co-authored-by: Alex Jo <alex.jo@starburstdata.com>
Co-authored-by: Piotr Findeisen <piotr.findeisen@gmail.com>
Co-authored-by: Łukasz Osipiuk <lukasz@osipiuk.net>
Co-authored-by: Alex Albu <alex.albu@starburstdata.com>
Co-authored-by: Mateusz Gajewski <mateusz.gajewski@gmail.com>
Co-authored-by: Raunaq Morarka <raunaqmorarka@gmail.com>
Co-authored-by: Ashhar Hasan <ashhar.hasan@starburstdata.com>
Co-authored-by: Michał Ślizak <michal.slizak+github@gmail.com>
Co-authored-by: Justin-Kwan <justin.kwan@starburstdata.com>
Co-authored-by: Grzegorz Kokosiński <grzegorz@starburstdata.com>
Co-authored-by: Arkadiusz Czajkowski <arek@starburstdata.com>
Co-authored-by: Konrad Dziedzic <konraddziedzic@gmail.com>
Co-authored-by: Jacob I. Komissar <jacob.komissar@starburstdata.com>
Co-authored-by: Krzysztof Sobolewski <krzysztof.sobolewski@starburstdata.com>
Co-authored-by: Marius Grama <findinpath@gmail.com>
Co-authored-by: Irek Matysiewicz <ireneusz.matysiewicz@starburstdata.com>
Co-authored-by: Krzysztof Skrzypczynski <krzysztof.skrzypczynski@starburstdata.com>
Co-authored-by: Jan Was <jan.was@starburstdata.com>
Co-authored-by: Yuya Ebihara <yuya.ebihara@starburstdata.com>
Co-authored-by: praveenkrishna <praveenkrishna@tutanota.com>
Co-authored-by: Karol Sobczak <napewnotrafi@gmail.com>
Co-authored-by: David Phillips <david@acz.org>
Co-authored-by: Sasha Sheikin <myminitrue@gmail.com>
Co-authored-by: Charles Morgan <cjmorgan2000@gmail.com>
Co-authored-by: Martin Traverso <mtraverso@gmail.com>
Co-authored-by: Jason van Zyl <jason@vanzyl.ca>
Co-authored-by: Szymon Homa <szymon.homa@starburstdata.com>
Co-authored-by: Dain Sundstrom <dain@iq80.com>
",eb377853b32e286f7c30116d4886a365de087e67,1093,0,0,0,1093,"7,14,115,33,69,629,92,240,3181,4030,1794,853,147,47,142,0,0,0,60,0,0,0,0,0,0,0,3",27,11456,13.0,9
83116,onmyway133_icongenerator,c3de4abcb3005ba73baeb7750a2be4cd1e9df2dd,1503662887,"Add electron, react, react-dom, material-ui
",07b14acd36868c8ca922bcf5d43740024cdbcbf5,6121,0,0,0,6121,"3,1,1059,1467,1783,602,677,312,72,7,87,53",12,6123,11.0,10
117417,dragonwell-project_dragonwell11,52f10b9a40ee4c0beff7ed54de0543ab03c1f5a9,1196814525,"Added tag jdk7-b24 for changeset 06bc494ca11e
",f124bdd666ed1374e367addd939c80ae26cfcb07,1,0,0,0,1,"7,46,60,193,1085,4364,5574,6067,3122,1486,2209,2164,1292,357,39,0",15,28065,12.0,10
131177,edxposedd_wework,2afd558a23f66c1571a232c4b7b3891b92168be9,1606876801,"init
",d4a4e8ef35203954a7576f4b2d670e59aa1cf9f6,131,0,0,0,131,"9,28,2,5,1,24,0,15,32,6,0,0,0,10,0",14,132,13.0,10
139719,spring-cloud_spring-cloud-contract,bd3c38d097fdc1274e44029c298f35055a4e5c4c,1467975060,"Initial commit of Spring Cloud Contract Verifier
",4ac2b0ddae6bc1595097ca2a63717247fce6eb9d,586,0,0,0,586,"3,0,20,7,17,12,20,32,13,36,18,39,89,95,46,53,18,36,33,2,0,0,0",20,589,19.0,10
149297,jaegertracing_jaeger-operator,161b7ef98e038c368ff184985668c769593f3233,1559633902,"Switch to go modules from dep

Signed-off-by: Juraci Paixão Kröhling <juraci@kroehling.de>
",1af775cc85ce3b0f82c43461ca55a259823ef6ac,2,6107,0,0,6109,"13,24,122,33,26,0,0,0,0,0,0,0,0,0,0,0",5,218,-11.0,10
158761,girliemac_rpi-kittycam,6620069e4b07206cbaef4b5cb8eb88ace2be2b5f,1472584177,"Delete node modules except kittydar
",b488e38128d698f709503bfce9789c45ed29201a,0,8033,0,0,8033,"6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,17,-20.0,10
165314,jphp-group_develnext,82c62da5a50cb0ddc40fcfe3920fb05a2e147417,1433343587,"Initial.
",265857f68260dd5d16f3e4dd2e63db0507a78766,118,0,0,0,118,"5,2,1,2,1,3,0,0,34,12,40,18,0,0",12,118,12.0,10
486,kieronquinn_classicpowermenu,dd1a9b80feb6dbde639eac7461f796a5b360fa40,1632598023,"Initial code upload
",1e39d00b5fe75cfdb6565abc9a7586b3e88f294c,840,0,0,0,840,"10,21,4,5,5,459,29,37,33,91,94,6,44,6",14,844,13.0,11
9996,openfaas_faas-cli,c4ab2b973ba703266295198ca7a266d41d16a4c7,1498217649,"Add vendoring:
",9981b7f622bc17df42469dbe67f2fa3e4c54c22d,7329,0,0,0,7329,"15,1,19,23,18,39,102,32,3,266,1639,1086,1036,1332,1097,502,134,22",18,7366,14.0,11
10007,openfaas_faas-cli,8555f010d253b07aec6d3417e205e6a87cbde009,1503251811,"Run vndr to purge unused dependencies

This commit runs `vndr` against the current `vendor` dir to remove
unused code.

Signed-off-by: John McCabe <john@johnmccabe.net>
",660bdbc7af7d849a41e6bc1dba456564639999b1,0,7309,0,0,7309,"18,3,32,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0",7,81,-11.0,11
10008,openfaas_faas-cli,660bdbc7af7d849a41e6bc1dba456564639999b1,1503251811,"Replace glide with vndr

This commit replaces the current `glide.yaml` and `glide.lock` replacing
them with `vendor.conf` pinned to the same git shas.

This is to bring dependency management in the cli into line with that
used in the main project.

Signed-off-by: John McCabe <john@johnmccabe.net>
",d9b4239a549df9fffc962209c7c44ef40bebc594,1,2,0,0,3,"18,3,32,29,18,39,102,32,3,266,1639,1086,1036,1332,1097,502,134,22",18,7390,11.0,11
10009,openfaas_faas-cli,96210171db07865e962588f91a68133275953b16,1503348873,"Fixes #43 - refactor app.go into separate files/packages

Signed-off-by: Alex Ellis <alexellis2@gmail.com>
",2bca54bb9fc0b68bf90fd04c90cca35d0e4906d5,5,0,1,0,6,"17,9,32,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0",7,86,-11.0,11
21354,intel_userspace-cni-network-plugin,6e9ee3acb8e09ee6c61d7498df4afcf6c75f92cf,1602681524,"Merge pull request #56 from przemeklal/glide_to_go_modules

replace glide with go modules","c491716c0e272e58f5fca4f64513d76ca2da1c0e,0758c8b3af6baf1c58e8ce0b42c7923391244259",2,17214,0,0,17216,"8,23,43,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,90,-14.0,11
33349,kubernetes-sigs_controller-tools,385a6e4c40104bd8ba1ceebfd7d8ba3c317b10a6,1529614724,"Merge pull request #6 from pwittrock/vendor

Add dependencies","b10e0ae29346532ec7a921cfcfd9f434026b3778,f238352774494530a428b352f5187f2cb12d5942",6566,0,0,0,6566,"13,0,2,164,886,2177,1708,918,461,128,83,30,5,4",14,6579,11.0,11
67223,vikramezhil_droidspeech2.0,d8f2889e11647e6e3ad2cb5401353a571641ae30,1586534519,"Added progress view for speech recognition
",d216036a3a9ec31696a105a694767c1beeea8a16,64,0,0,0,64,"3,6,12,5,2,0,23,0,0,5,4,5,1,1",14,67,13.0,11
69157,jepiqueau_capacitor-data-storage-sqlite,7e1fcb81549fb14f79cbab6badefb9778f3c7985,1579352959,"deprecated plugin
",cebaf64887cd1507069c76748fafd6124296b149,0,874,0,0,874,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1,1,-14.0,11
69158,jepiqueau_capacitor-data-storage-sqlite,a14df0910c872121b7cfe3740d260dff01ae8a5b,1584369784,"step back and fix openstore in Android
",7652c90adaa7b11d612aefb951d20f583c50d963,1108,0,0,0,1108,"8,16,131,197,163,59,185,33,53,45,36,20,78,66,19",15,1109,14.0,11
70191,orangehrm_orangehrm,90841561d404d266d9096646597cbdb2856f3ceb,1327056735,"Removing mistakenly created branach at wrong location
",31408160bd54d8ba45cedc036b79bc9d49af2564,0,5323,0,0,5323,"0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,138,-16.0,11
70192,orangehrm_orangehrm,7612633abe1d6fb2427e38193c4350c2804c9611,1327057791,"restoring trunk

",90841561d404d266d9096646597cbdb2856f3ceb,5323,0,0,0,5323,"0,138,22,62,158,708,329,940,1147,647,153,197,206,118,390,222,5,19,0",18,5461,16.0,11
80729,robinradic_blade-extensions,0524e85cfd01a3ab8d9c12d4e6ee063fa30864ad,1417062588,"some new tests
",468a511f95de8c8fe6968c9c5df3874b87ce3c5f,4855,1,3,0,4859,"9,14,21,31,195,236,464,1367,1332,891,217,99,11,12,4,4",16,4907,11.0,11
80730,robinradic_blade-extensions,3ba495f39789aadcb896b9cc0b114ade88dee13b,1417062879,"removed unneeded stuff
",0524e85cfd01a3ab8d9c12d4e6ee063fa30864ad,0,4877,0,0,4877,"9,3,9,2,7,0,0,0,0,0,0,0,0,0,0,0",5,30,-11.0,11
86049,materialcleaner_materialcleaner,61a57243f6916d88b839d3f1af860a0a7b2801a9,1703130475,"partial open-source
",0215e0f13bcc19c7382417aea39dbdcb5deabc4e,2272,0,0,0,2272,"9,18,6,6,9,287,83,62,586,523,62,23,51,526,26",15,2277,12.0,11
86476,sap_sapmachine,78f092a109aeb67b67d4abe1fa0827ad5309f2ca,1196814525,"Added tag jdk7-b24 for changeset 06bc494ca11e
",23b53bf44b4f0f561273f86feaa46944ba69ffbb,1,0,0,0,1,"7,46,60,193,1085,4364,5574,6067,3122,1486,2209,2164,1292,357,39,0",15,28065,12.0,11
97881,theopenconversationkit_tock,91c9d271cf55fc77f9832b606594b40de7cd4298,1490023446,"initial commit
",ecfadaf6e09657d8c6d41345cb2c013da2757608,390,0,0,0,390,"4,3,11,28,14,9,50,26,14,5,34,72,51,68,2,0",15,391,14.0,11
123949,aledbf_kube-keepalived-vip,cab5b8a21e1485a70cfcab2c5c0d7f98e7f1c347,1451180639,"Add godep
",6f5598737a828e24c3bbaf3fd30a518e3765086e,1615,0,0,0,1615,"8,2,1,0,0,19,277,530,454,164,54,21,93,0,0,0",13,1623,12.0,11
164177,robdel12_dropkick,2ab7bffb612eba6ec907568d97222acc1b7073e0,1399940507,"Merge pull request #201 from Robdel12/version-1.5

Merging Version 1.5","98d7f1096b7cbf4c21089b370ae3652316574270,e9985f59a06515d6022e6a62aa9e56fb9131ff86",2888,0,0,0,2888,"12,6,39,27,160,327,470,375,625,205,398,70,120,34,23,8,1",17,2900,15.0,11
164180,robdel12_dropkick,4d7d1214853820837e21ba5db95239ae5c1b1f7f,1403829483,"Merge pull request #215 from Robdel12/version-1.5.2

Version 1.5.2","87e07dc60450a6ce0ba0061f5f82693bc4a97a46,1a5b674fe532b08287113f5eba9f27123677b309",0,2882,0,0,2882,"8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,14,-15.0,11
849,yuyakaido_gaia-legacy,1039d45d18a69670d1fff94b92542551290c7ed9,1572769884,"Delete legacy project
",9bb9bb6b1aa52bb1b0b20ce59a69eb40ed5e7541,0,201,0,0,201,"0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-14.0,12
29804,fenwii_openharmony,282e6715b7f6da6db5b5c0c1db36382323e23bdb,1600252308,"Openharmony v1.0

Openharmony v1.0 src
",ab7d07da0f3f2eea99f5ee2576df10b747000176,53297,0,0,0,53297,"3,1,11,862,4121,11088,6017,7743,9799,8552,1958,1887,257,173,138,384,306",17,53300,16.0,12
38461,kubernetes-sigs_descheduler,435a05c499bca48080beec0109748b136b50b30d,1501267404,"Create glide yaml files and vendor directories.
",835a9425bc8d34ae240a935eea2b9f4e7841da90,19307,0,0,0,19307,"4,0,0,34,245,1455,3408,4827,4074,2096,1494,1228,308,83,32,21,0,0",16,19309,15.0,12
46235,d4rken-org_octi,e4a0b6ca7cbb33da14c52a1475540471a2f3ec20,1662111109,"wip
",a1b829e9b9a9e3273ab1a6ed34ddac61647aedf0,243,0,0,0,243,"8,8,8,2,3,59,10,4,11,71,28,30,2,0",13,244,12.0,12
49280,toorop_tmail,dd26894a03ba728dc3cfd4456b900e5d4e9b4b00,1416764753,"clean code
",d07c810bbf13f8e70a9d27261c2f56901f1ee233,0,770,0,0,770,"8,30,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,45,-14.0,12
50977,ctt-gob-es_clienteafirma,74026b2b699e64dcdaa75e289ce520295984cde6,1366971860,"git-svn-id: http://svn-ctt.administracionelectronica.gob.es/svn/clienteafirma/projects/afirma/trunk@3869 dcdbb401-323c-49cf-88a0-803402807c85
",71ca35b228b1dea2e35c63ff28982f5446451119,0,11,0,0,11,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-12.0,12
50978,ctt-gob-es_clienteafirma,473f84cf48bde33749020b944e42d9a31a59438d,1367833241,"- Se ha suprimido e nivel /project

git-svn-id: http://svn-ctt.administracionelectronica.gob.es/svn/clienteafirma/projects/afirma/trunk@3922 dcdbb401-323c-49cf-88a0-803402807c85
",74026b2b699e64dcdaa75e289ce520295984cde6,1983,0,0,0,1983,"1,88,165,221,262,121,67,82,228,304,286,109,5,0,8,14,15,7",18,1983,18.0,12
55876,opsxcq_docker-vulnerable-dvwa,f40a84879cbbc1acbec1b55a75becff1abebe021,1480706351,"first commit
",985a5c928ca04228b48d6022d14c37c858c51681,550,0,0,0,550,"2,16,6,39,54,1,48,58,8,53,111,155,1",13,552,12.0,12
67536,cloudflare_cfssl_trust,3f6f58935005347d034549a2614142183b1e60b3,1490138982,"Add vendored dependencies.
",c478ffe98c1fc2107e797e0e1a863dde5946164c,4684,0,0,0,4684,"8,15,2302,20,292,706,688,236,367,2223,112,12,15,13",14,7009,11.0,12
67538,cloudflare_cfssl_trust,c478ffe98c1fc2107e797e0e1a863dde5946164c,1490138982,"Add command line tool to setup database.

This change introduces the initial framework (based on cobra) for
setting up the trust database.

It also adds initial debian packaging metadata, for proper packaging.
",450a4bf86c2fd10bd916b33bacff88184c51b72b,13,3,0,1,17,"8,15,2302,0,0,0,0,0,0,0,0,0,0,0",3,2325,-11.0,12
67541,cloudflare_cfssl_trust,043c6916e61cfa15fa2d229379ddb86a309effd2,1490291477,"Start work on sqlmock-based testing.
",7f41e61224d91204ed942818d1ede667a0777fca,1,0,0,0,1,"9,16,2304,20,292,706,688,236,367,2223,112,12,15,13",14,7013,11.0,12
68802,isaacs_node-tar,1bbf28b8451f4398db784d958a5294f6cc10c24a,1319741035,"Fixtures with long pathname and unicode name
",0772651a1e1efadf6a28d84169de0542478b9c18,3,0,0,0,3,"3,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0",26,40,23.0,12
68823,isaacs_node-tar,64ab25c02a0da48457ad24e85ca4b99b269f12da,1326477913,"Fix #3 Move fixtures into a tarball

This means that tests will still fail on filesystems that are
problematic, but at least they can use the package without
running into artificial issues.
",f467930a3728a89e6420e8bc4ff54e0e3bb4b0a0,3,29,0,0,32,"5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,25,-24.0,12
68831,isaacs_node-tar,9440c435711a32f5de4d1a2ddf5bb58da766c06c,1494378689,"Merge branch 'v3'
","51b6627a1f357d2eb433e7378e5f05e83b7aa6cd,7ac69600d94b7c59f1ecb027ac88bd21d57e1ac2",347,0,17,0,364,"7,41,31,221,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5",28,380,26.0,12
72073,d4rken-org_sdmaid-se,14a0ea222389f3608a9c6e88d44b7eb0d5b08c71,1668929243,"Initial (starter project)
",04d740a2039f9e1d5e5896f2ebe05cbecde1dbf1,205,0,0,0,205,"11,7,6,2,3,53,7,4,11,60,21,19,2,0",13,206,12.0,12
76294,perawallet_pera-wallet,28552998a07dc35f41812d32c52e68b19149fd43,1623344098,"Android 4.9.1
",791aa428829f39a257c97e61294962c538652044,966,0,0,0,966,"1,10,3,3,5,1,541,1,5,215,115,49,18,0,0,0,0",13,967,12.0,12
103788,nationalsecurityagency_ghidra,79d8f164f8bb8b15cfb60c5d4faeb8e1c25d15ca,1553622411,"Candidate release of source code.
",db81e6b3b02c88f621be31b27f61298939285e03,12447,0,0,0,12447,"11,58,64,235,459,482,364,829,1034,2253,3257,1925,1077,309,84,15",16,12456,13.0,12
110992,weizhiqiang1995_erp-pro,bee70b212d1ba24af3cb6738e483854ff5464805,1567945226,"erp系统架构
",b9992f69ece77fabcc3fdc40d7140a381b77eab4,1934,0,0,0,1934,"5,32,21,0,5,3,22,252,63,90,145,967,307,6,9,10",16,1937,15.0,12
124739,apache_linkis,2eba0b721288a256b84db40b695f1ad1d52d7a57,1563976743,"initial commit
",dea5fe943c42ee6f6930568554fd654eadf8814d,308,0,0,0,308,"2,1,7,4,5,12,0,10,1,0,25,156,60,13,15,0,0,0",15,311,12.0,12
