,repo_id,commit_id,commit_index,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket
107248,zyanycall_stresstestplatform,2d47dcd37ffa59e2217170baec1d06e3ff718332,0,1528539925,"创建并迁移分支，从apitest中独立出来。
",,349,0,0,0,349,"8,1,0,6,4,64,71,41,118,26,10",11,349,11.0,38
108776,hammerheadnav_karoo-sdk,a0ac78ca9c1b72ce1b64bcefb1156fb63d80aeda,0,1609867261,"Initial commit of Karoo SDK
",,81,0,0,0,81,"9,16,3,2,0,10,0,6,11,18,6",11,81,11.0,38
109395,alibaba_tangram-android,0c2cded03a69e0139c5975f863e751e4bfcf549e,0,1490843621,"init commit
",,167,0,0,0,167,"9,8,3,2,1,19,0,0,8,39,78",11,167,11.0,38
109409,apache_flink,8dee02d955adbf67257cd5bb16dcb8a9b6aab178,1,1367240952,"Merge branch 'iterations' into ozone_master
","2ebd88edd24737e13a059b150e83410408e75cc2,0c07b8e0ad1a4feca3b5b5c6704b6297e5296526",1388,0,0,0,1388,"3,3,22,0,10,41,52,7,0,288,653,223,56,14,17,0",15,1389,14.0,38
127328,googleapis_gapic-generator-kotlin,5bcc11a28d1ec15d5a6dca219c8c852b2ee75052,0,1531438461,"initial commit
",,109,0,0,0,109,"0,16,12,8,6,3,25,13,11,4,2,9",12,109,12.0,38
134922,zion223_neteasecloudmusic,f48eaeb79eca3f18cffc94407bcf4b45efa9e768,1,1583151457,"初始化项目
",7ba25f215e5df1a2c1e82934f6d5f644d81c7c38,456,0,0,0,456,"8,46,10,12,2,252,4,28,46,40,6,4,0",12,458,11.0,38
136730,horrarndoo_yizhi,9a52e74c880bdec6d42e208b21163472b640fbb1,0,1505529659,"Initial commit
",,171,0,0,0,171,"6,11,5,2,0,60,0,0,7,54,12,10,4,0",13,171,13.0,38
139556,gridprotectionalliance_go2cs,41aac59c35b4d7fe73a335767bf3b205c98d96fe,401,1602134404,"Re-ran Go source conversion for v1.15.2
",d34c1261f0c0b1aecce0d1f7a939dee29bbd4b29,5368,459,522,373,6722,"3,11,564,4033,2486,989,1676,442,2774,369,147,110,11,39,1,50,3,2,1,39,1,1,9,1,0,0,1,1,1",29,13765,17.0,38
140753,deisold_navigation,6974ac5019fb0534b932dc9b1dda883199340fce,0,1526231597,"first commit
",,51,0,0,0,51,"7,3,0,1,0,31,0,0,3,2,4",11,51,11.0,38
140834,muammar_mkchromecast,50e06bd4fac0a3a74e87353f4f7f20d9534dd0d6,1,1458389604,"Populating files.
",a05aba58355f706216f05e13e686bd99db2a093e,1045,0,0,0,1045,"2,1,0,1,20,4,30,50,162,332,237,43,45,31,36,19,33,0,0",17,1046,16.0,38
141594,gurupreet_composecookbook,3c85c22efc1210503e29766ef850f6152b4f69bc,0,1599378305,"conposecookbook ready v1
",,128,0,0,0,128,"6,8,5,1,0,53,0,5,5,34,11,0,0,0",11,128,11.0,38
144765,jellyfin_jellyfin-plugin-bookshelf,b9713114689e6a54be27e7c59f6fec283050a0c9,1,1361514925,"adding core plugins
",6baf15e5f8a95cdd814f5b333136a65330136686,695,0,0,0,695,"3,21,24,10,10,178,271,155,6,4,12,0,1,1",14,696,13.0,38
146609,mslalith_focus_launcher,42826b0dc7e7a7bd7a997e935a510e1119750e88,0,1643383778,"initial commit
",,126,0,0,0,126,"6,4,2,2,0,31,0,4,7,43,22,5,0,0,0",12,126,12.0,38
152904,pythonzm_ops,dc312fb183d1366d8856eaba21fc28277bfe390b,0,1531093676,"第一次提交
",,7806,0,0,0,7806,"3,82,119,107,466,1721,1824,3078,352,52,2",11,7806,11.0,38
157780,sergejsha_autoplay,f0c578bc463fe64661626dcab865cd1f26d6120d,0,1531663036,"Initial upload
",,17,0,0,0,17,"5,2,2,0,0,0,0,0,5,1,1,1",12,17,12.0,38
1477,database-rider_database-rider,8670a719a88e2a10d36cabd0f6b149fdf4e6f698,0,1474057986,"migrates dbunit rules to database rider organization
",,244,0,0,0,244,"5,12,12,0,3,28,56,4,19,63,34,6,2,0",13,244,13.0,39
3445,canhub_android-image-cropper,03a19dd1e64f38a714271fdc063b602b9870b874,1,1605974049,"first commit

",074ec37ce748038bd545df374f62932c1ec3f93f,132,0,0,0,132,"12,20,2,6,0,74,0,0,11,6,1",11,132,11.0,39
3831,apollographql_federation-jvm,f5a13182f76106d39d2674422abee8c599eea5a6,0,1558144487,"Initial commit
",,35,0,0,0,35,"8,8,3,0,0,2,0,13,0,0,1",11,35,11.0,39
9537,asgardcms_platform,bc87d3ee6d15bda78824b7c839765a1839bd6d8e,0,1412969164,"first commit
",,11742,0,0,0,11742,"11,25,147,131,1073,1181,1770,1754,1838,1262,1694,221,521,74,31,8,1",17,11742,17.0,39
10371,gluufederation_oxauth,2e6a82f318aa0c891260cd9d40e057e8155d911e,0,1396026559,"Initial commit
",,860,0,0,0,860,"4,13,6,18,70,102,41,13,201,298,94,0,0",11,860,11.0,39
11984,981011512_--,96d8049930c107f05f555f2559040b769419973c,0,1700624530,"开放所有核心源代码
",,2241,0,0,0,2241,"13,1,9,39,20,1,51,39,5,36,241,501,478,720,71,5,11",17,2241,17.0,39
14955,alibaba_p3c,a375ac4796bffc910419f806b5305164fe6fe888,30,1507910380,"Source code
",f1e233110392cd25a73d2b788de6222d899e5002,304,0,0,0,304,"4,13,12,17,12,0,27,3,1,6,59,34,68,51",14,307,13.0,39
15642,denisbronx_functionalmapping,1f1f6113dafb6cb3b61efe6b1f9bfb6b66734aca,0,1586991780,"Inital commit
",,56,0,0,0,56,"6,6,4,1,0,17,0,0,0,0,5,17",12,56,12.0,39
16670,bifromqio_bifromq,e63381e150caefea736b4480f013d5ddbe3accfc,1,1685442357,"Initial Commit
",6bc67b35cbce738dda4131fd2c795b100e3bc7e4,1112,0,0,0,1112,"10,21,41,22,9,26,37,8,48,160,359,305,67,0,0",13,1113,12.0,39
19558,kinoma_kinomajs,24c58b81329d924bdab54eda2b3488fa38467360,1,1425278965,"Adding source tree
",ff8deb5e881d19070b400c32df3040248645d258,3175,0,0,0,3175,"5,1,619,415,295,785,140,259,488,93,73,3",12,3176,11.0,39
21307,protonpass_android-pass,97dcc3b09206b76b2618f62f0267c4ad08014a60,0,1631525627,"Initial commit
",,154,0,0,0,154,"6,13,8,4,9,18,41,0,3,26,14,3,6,3,0,0,0",14,154,14.0,39
23637,kaelma_external_plugin,44ad81fe31cda93d58dd603a00cba389b5c115f8,0,1596714436,"init project
",,106,0,0,0,106,"8,18,25,13,6,27,0,7,1,0,1",11,106,11.0,39
27902,graphql-java-kickstart_graphql-java-tools,a828e5f5f4994866a397b0fdf4b2d21525420a43,0,1486651580,"Initial commit.
",,27,0,0,0,27,"4,2,0,1,2,0,1,10,0,2,5",11,27,11.0,39
30378,42sk_tvkill,a3d2fe51122c51444effd4a3099dc83c6908f1d9,0,1444473698,"Initial commit
",,1038,0,0,0,1038,"9,12,6,1,0,58,0,14,2,5,455,55,413,2,1,2,3",17,1038,17.0,39
30501,saysky_forestblog,1c91d1be1b935c9677d44ac28ec533d93a776ad8,0,1507472657,"第一次更新
",,936,0,0,0,936,"2,4,9,129,13,11,4,16,130,515,96,0,7",13,936,13.0,39
30512,saysky_forestblog,5bfffa0d01927642ba173f06b8f4ff5632288fa9,11,1507543150,"第一次更新
",d9c1c8000362e4278d6e0794cda7e0457102ad69,1,807,0,0,808,"2,0,0,0,0,0,0,0,0,0,0,0,0",1,2,-12.0,39
30513,saysky_forestblog,b0ffed868a3dfd165760344c2892a37663e1b621,13,1507543225,"第一次更新
",f93e1de434a48fe60b88c627404528934d889ccd,898,0,0,0,898,"3,3,8,130,5,10,4,16,103,515,96,0,7",13,900,12.0,39
30516,saysky_forestblog,1fb73b2663f8f42132d3bfdc4f2de2f301442690,16,1507608727,"第一次更新
",f8c9080a0483e34990ec8aa070d0484fddb6255f,1,809,0,0,810,"2,0,0,0,0,0,0,0,0,0,0,0,0",1,2,-12.0,39
30517,saysky_forestblog,af6f6937ae96ef06e6bfb532a03fecc8a9ed2ab6,17,1507609113,"第一次更新
",1fb73b2663f8f42132d3bfdc4f2de2f301442690,823,0,0,0,823,"3,3,2,63,4,10,4,16,102,515,96,0,7",13,825,12.0,39
31472,tom-weiland_tcp-udp-networking,ae6742b98bf0a68d96c22ab7e8c04e21415cb8c1,0,1571347547,"Client-server connection
",,1920,0,0,0,1920,"1,5,43,19,1163,67,292,191,115,6,18",11,1920,11.0,39
39065,hyperledger_besu,7dfc2e4085e8fde416890b4c8a8b67558a899d83,0,1539098240,"Initial commit

Signed-off-by: Adrian Sutton <adrian.sutton@consensys.net>
",,1319,0,0,0,1319,"15,20,27,7,11,15,0,27,49,71,478,320,232,47,0,0",14,1319,14.0,39
40785,sroddy_flutter_string_encryption,e0ef0bbc58c24d9f7429f22d31979f20185d513a,0,1515411637,"Initial Commit
",,85,0,0,0,85,"7,16,15,11,5,22,0,7,1,0,1",11,85,11.0,39
40822,adrielcafe_gwent-wallpapers,65b48b0f548eb2b7b07c81c9a11ee1dbbc3ce352,1,1598270824,"feat: stable version

",2f58581ac1143b1045a779aecd19ca7075e69817,242,0,0,0,242,"11,21,3,2,2,108,0,4,5,9,47,22,0,9",14,243,13.0,39
44292,gavenwangcn_vole,691858e323e4b9d398262a631d079b439ee8b8b4,0,1543897043,"vole commit
",,1510,0,0,0,1510,"5,59,55,25,31,45,37,95,474,414,217,53",12,1510,12.0,39
56041,rickclephas_kmm-viewmodel,f3a07fe47110fd5e6816f792604ec84a19ee3d4b,0,1669061527,"Create sample project
",,30,0,0,0,30,"1,6,2,8,3,4,1,0,0,0,1,4",12,30,12.0,39
58299,openshift_hypershift,f64685f9807e4375677dadcb6df800d335c83942,1,1604442126,"Merge pull request #1 from ironcladlou/consolidation

Initial commit","945f86bc86ac4bde3a0c4dd8f0ef0e7dd9098cac,6c8223fb0c7a04c46b56e316465fdb954f2eba49",3586,0,0,0,3586,"8,10,10,182,674,1411,625,379,237,20,28,3,0,0",12,3587,11.0,39
60280,layerjs_layerjs,d24e231099ee471209ea0dacb56a887b3996915d,0,1439666011,"simplified Kern und jasmine for testing
",,143,0,0,0,143,"1,4,13,16,28,22,30,5,15,5,3,1",12,143,12.0,39
60978,1095071913_maozi-cloud-parent,22638b8ee4465fe5a9b3299510bfd938fbeffd81,15,1572846483,"作者:彭晋龙
时间:2019-11-04
说明:脚手架 V1.0.0 Release
",269c845928ec1fed4bee3b38018d622dedcbe99d,1019,0,0,0,1019,"2,16,13,119,195,86,14,94,22,193,115,103,44,5,0,0",14,1021,13.0,39
60997,1095071913_maozi-cloud-parent,294c4bcc0ec9afaa973e77397050998385d7e499,46,1634608780,"彭晋龙

重构
",d1ec3dd615b6fad8fbe4ea0134e305f0b3bd31f2,0,1704,0,0,1704,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-16.0,39
60998,1095071913_maozi-cloud-parent,d696bbcb4b3628fd8dd2c6db53357eebd809c2f1,47,1634610274,"彭晋龙

refactoring
",294c4bcc0ec9afaa973e77397050998385d7e499,163,0,0,0,163,"3,3,4,39,24,4,1,0,2,12,36,19,11,1,4,0",15,163,15.0,39
62646,tencentblueking_bk-job,b68becb011f00adebe49ebf3fc90c7d71571e045,0,1625016320,"init
",,3287,0,0,0,3287,"13,5,144,79,103,243,154,207,131,47,10,12,53,533,804,551,183,2,13",19,3287,19.0,39
73511,tektoncd_pipeline,ef113e1d513c67b692eb1096904789be0e9616b6,4,1536360917,"Merge pull request #2 from aaron-prindle/add-types

Add types","e4e1a48328e06787f9ed0e7b087326e44ab8e7ab,4c52cbf4c51369533e79d686a190053d752958bf",6765,0,0,0,6765,"10,9,31,210,781,2130,1792,919,513,177,89,69,9,42",14,6781,11.0,39
74606,banq_jivejdon,42a0b0f767cf7b068e8d1c47f8a64428e30f90b3,0,1534642392,"jivejdon is opensource now
",,1842,0,0,0,1842,"11,74,379,314,83,164,249,158,124,179,79,17,11",13,1842,13.0,39
75076,nginxinc_kubernetes-ingress,7ca5c369e240cd81dfca1edffeb14c95ab3f0d24,0,1457582170,"Initial commit
",,2104,0,0,0,2104,"3,19,9,0,0,19,307,492,549,266,71,230,139,0",13,2104,13.0,39
84210,helio-fm_helio-sequencer,e0ed6f753c7b327a36428febd369ce22874d1b93,0,1492679402,"Init new repo for the free version
",,761,0,0,0,761,"3,12,121,434,177,2,0,2,0,0,10,0",11,761,11.0,39
85313,dan-v_rattlesnakeos-stack,95029bbb5943154e96ba4f4d42ddd775a5edf08c,0,1528926570,"first commit
",,3568,0,0,0,3568,"8,10,0,0,170,546,1588,366,861,11,8,0",11,3568,11.0,39
86199,nepxion_thunder,a4b5b3f40b83a1d8480d820d0c244b3f68cb8009,5,1472204727,"Initialize for Thunder
",5a6654417d33d8b6c400e870d2ab2a84c075b4e5,692,0,0,0,692,"4,38,65,10,53,15,1,1,112,356,24,15",12,694,11.0,39
89053,xuexiangjys_xui,46bb0d8238f1c8fd7a117077a63fbc9a6e65164d,1,1542302577,"初次提交
",14007b62e00282ceffdff93a601a331530fc0769,202,0,0,0,202,"9,8,2,2,0,91,0,7,19,10,41,15,0,0,0",12,204,11.0,39
90099,covidwatchorg_covidwatch-ios-tcn,9cdaaa624016336e4b84fa6a6a28724f987666fb,2,1584113248,"Add Firebase backend support
",f6068b9f961cd3c8da06543b491e451dc885075a,3849,0,0,0,3849,"2,15,61,324,781,520,1023,409,636,73,28,0,0,4,0,8",16,3884,11.0,39
102910,spacewaffles_makingyourappreactive,b30f1935273798c0c5aeedc989e3491f0320492e,0,1517699508,"Initial commit
",,67,0,0,0,67,"6,7,2,1,0,26,0,1,7,16,1",11,67,11.0,39
103082,daniaviladomingo_kmm,5f88b2e4495a3a39feed7e3e20c5ff6ddfdabe54,0,1606298087,"Initial commit
",,48,0,0,0,48,"6,4,11,4,2,3,0,0,9,7,2,0,0",11,48,11.0,39
105536,stringconcat_ddd_practice,b289cfe16a98e7e12f2709b4bd0a954325254d64,0,1614764420,"Initial commit
",,278,0,0,0,278,"7,7,10,0,4,7,0,0,6,12,35,176,14,0",13,278,13.0,39
106402,saiyam1814_devopsroadmap2022,efe53617658bbd3ba323819fe755ff05141c9822,133,1643481980,"Merge pull request #163 from shubh22121/shubh

shubh-networking","aa8b26ada38bf1527b8184f82f4b9c18035fa161,4bb1755270e94f6ab40fd4302ba96d5bfe3dbef0",5629,0,0,0,5629,"5,23,187,51,15,25,2,1,110,280,787,1039,781,2438,58,12,59",17,5873,13.0,39
115518,yifeplayte_maxmipad,4114e08a195c593305589fd511ee544a8619da6e,0,1665475366,"Initial commit
",,34,0,0,0,34,"11,3,2,1,1,9,0,0,3,1,3,0",11,34,11.0,39
115543,alexzhirkevich_qrose,a00ae2fbb13b098af772aeface5c37fe28de3e24,0,1697287905,"initial commit
",,85,0,0,0,85,"7,3,8,0,1,3,17,0,3,23,17,3",12,85,12.0,39
117138,aberic_fabric-net-server,1ced38b2701d76f3d0414d701cf78b16789ac53a,2,1528096472,"1、JAVA-SDK内容整理
2、JAVA-SDK-APP内容整理
",f976477698a504bf559dc281956095a88745b002,133,0,0,0,133,"3,7,0,2,2,0,0,2,4,14,13,9,30,50",14,136,13.0,39
117444,bendingspoons_katana-swift,730bfb92fd731a41125aeab54ea4b038b6b3d627,444,1631025149,"docs: remove obsolete documentation
",5b5c92347e370d8f23090585d492944f15365fe5,0,13582,0,0,13582,"17,18,25,35,2,1,1,8,34,2,0,0,0,0,0,0,0,0,0,0,0,0",10,143,-12.0,39
118148,kubeflow_arena,1d2d39e79ae442aa28341be481cf5092209bfbb8,0,1532951781,"first commit
",,1644,0,0,0,1644,"11,8,35,75,385,691,151,258,20,2,0,8",12,1644,12.0,39
118883,spring-projects_spring-ws,66d3aef26cd9b519337d95c4b0503091c30e44dc,0,1159125776,"Moved Spring-WS to separate dir.

",,623,0,0,0,623,"1,15,5,11,16,26,11,32,205,176,43,48,34,0,0",13,623,13.0,39
119782,android_privacy-sandbox-samples,dbb8ac53dfd5611f9bd4f8b9339b30d3b6840004,3,1651010250,"Add Topics sample app code

Change-Id: Icc702d496fb4938631766fc4904f631e2b5ed04f
",c3d982e6c64fb584c2d46187195b21a6f5959f8f,64,0,0,0,64,"4,10,6,4,2,0,38,0,0,0,0,4,0",12,68,11.0,39
121032,lienol_openwrt,d58a09110ccfa95f06c983fe796806f2e035c9d2,2984,1160222240,"move old kamikaze out of trunk - will put buildroot-ng in there as soon as all the developers are ready

SVN-Revision: 4944
",af034797eeb62b62ac05442d5a688b28ccd0f16b,0,2646,0,0,2646,"0,0,0,0,0,0,0,0,0,0,0,0",0,0,-11.0,39
136951,didi_tinyid,5fc02c9c0ff33909c20824ca3291d6f2a7c24dde,1,1537967469,"tinyid
",02b1893664ea5cede42af1247d09d8ed3e7dbcd8,52,0,0,0,52,"5,7,0,0,1,4,0,0,0,3,23,10",12,53,11.0,39
137322,google_mediapipe,d68f5e416903e3d756ebe07d08c4a3b911741a91,0,1560726417,"Project import generated by Copybara.

PiperOrigin-RevId: 253489161
",,844,0,0,0,844,"10,11,222,411,61,7,46,33,0,1,18,0,24,0,0",13,844,13.0,39
140022,javahuang_surveyking,f1501c0f03fe9040efa26a43184c651dcbc03e66,0,1630423823,"feat: Hello SurveyKing
",,130,0,0,0,130,"4,2,2,0,4,48,5,1,0,36,28,0,0",11,130,11.0,39
140169,kidozh_discuzhub,32fcfae74a16f4529240773e182dba270883b247,0,1577029108,"Initial commit
",,245,0,0,0,245,"6,8,3,1,0,150,0,3,65,0,9",11,245,11.0,39
145144,wazuh_wazuh,ff6b76d20c425031e584e9a4699afb29fcb877ef,2686,1457701219,"Merge branch 'development' into dev-tcp
","3afc974ab21a878fb8953049c98eed1131a3fc4f,e203b0509d630387af635ea64274fb93ffe96cd4",0,805,0,0,805,"10,51,528,392,367,107,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",7,1498,-15.0,39
148206,carvel-dev_vendir,e43be7d967ce99ca93bf538ab55782c5f7c40748,0,1576468159,"init
",,977,0,0,0,977,"7,6,9,33,149,556,186,24,2,1,4,0,0,0,0",11,977,11.0,39
148883,nvidia_mdl-sdk,2f1efb4c011dcee9ccd8744912fcc192059cadba,1,1533915770,"MDL SDK source release version 2018.1, revision 307800.1800.

Initial open source release.
",dbe16f8b0ed0339ba77fa4f9f65a018e9fbed6c8,4019,0,0,0,4019,"5,5,80,309,889,87,141,1098,1172,162,48,24,0,0",12,4020,11.0,39
148907,peterferguson_react-native-passkeys,296481a8ef20732c2edb3262a53e4b8835e8f07d,0,1694900463,"Initial commit

Generated by create-expo-module 0.6.4.
",,102,0,0,0,102,"7,19,15,14,4,9,0,30,0,0,4",11,102,11.0,39
149016,trademe_mapme,6aaefa8e6255a9703348810b19e3375c134564dd,0,1504061931,"Initial release
",,98,0,0,0,98,"11,13,2,5,0,29,0,0,7,26,5",11,98,11.0,39
133,epicarchitect_breakbadhabits,81549dd0487273108ea26b1745b92b637ec3e75a,0,1654980743,"epic init
",,210,0,0,0,210,"7,2,3,6,5,0,105,0,7,42,25,2,6,0",13,210,13.0,40
9231,tycoding_cloud-template,39d0774abf512093543b93fb543eec5c2db00cd5,0,1558426209,":bookmark: init repo
",,70,0,0,0,70,"1,2,8,37,0,7,1,0,6,6,1,1,0,0",12,70,12.0,40
9327,bells_elasticsearch-analysis-dynamic-synonym,601199ce34414f59eb3de0dc0f5156368b1d0570,0,1450951604,"first commit
",,6,0,0,0,6,"1,0,1,0,0,0,0,3,0,0,1",11,6,11.0,40
16565,efforg_openwireless,0ba7b19c6a6a40c12fa9e261c9f187f1be2a68c3,137,1403878556,"JR/AS automate jasmine testing
",95fe57e830d75af0873f634068b9c29fd50c1b6f,4383,7,9,0,4399,"10,16,132,712,349,313,642,615,436,336,363,125,217,55,136,7",16,4464,12.0,40
16568,efforg_openwireless,8b29d9e6e6a42232df54e11a03dbcdcc2f16642b,141,1403880735,"AS/JR remove node modules
",1b9e5090b1eda65df95d92f5ad8532bbc7547a8d,0,4906,0,0,4906,"12,16,47,9,0,0,0,0,0,0,0,0,0,0,0,0",4,84,-12.0,40
19128,tencentblueking_legacy-bk-paas,8ba9371782b05aa912e6b6a46a46354158bacfdc,0,1546487606,"first commit
",,2353,0,0,0,2353,"5,1,20,49,242,311,715,700,280,17,13",11,2353,11.0,40
20352,orientechnologies_orientdb,bd77b71f7697f5425956cd82ea43339322477bc2,4,1270158345,"Initial revision
",02f857a6f5a3ba75bafe99c70d3e71882fdf49b6,341,0,0,0,341,"0,1,25,16,1,7,5,0,0,12,106,128,36,5,0,0,0,0,0",14,342,12.0,40
20373,orientechnologies_orientdb,39d1c16503716789c5cea1e387f195a178c47789,49,1270675165,"Refactoring of source repository
",b294aa6645193a25db80a46438d4f688d88810b4,0,410,0,0,410,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-14.0,40
20374,orientechnologies_orientdb,b801013451a78d76525ec74a089688fdadf913f3,50,1270675227,"Refactoring of source repository
",39d1c16503716789c5cea1e387f195a178c47789,409,0,0,0,409,"4,32,21,1,7,5,0,2,43,126,127,36,5,0,0,0,0,0,0",13,409,13.0,40
22843,qinming99_dst-admin,22364cc8e178da5a7fcd579efccd5bb315a1fb86,0,1589622352,"初始版本
",,421,0,0,0,421,"1,0,0,1,6,15,12,18,240,38,71,19",12,421,12.0,40
25468,arangodb_kube-arangodb,9740326af60cc19ff9fb13a2ca30b125490c97e3,15,1518531105,"Merge pull request #2 from arangodb/initial-code-structure

Initial API objects & vendoring","59818034cbac5b27860a80abb60850d370a4bf69,7cf5c317f473566b2fbe42c02426541c23565661",6332,0,0,0,6332,"7,6,29,106,997,2022,1615,893,432,124,80,36,5,4",14,6356,11.0,40
26154,marcosbarbero_spring-cloud-zuul-ratelimit,ba7af5cf615561fcb67a3fd9c4027b4f514089ac,0,1460656174,"Initial commit
",,11,0,0,0,11,"3,0,0,0,1,0,0,0,0,1,5,1,0,0",12,11,12.0,40
27870,fenixsoft_monolithic_arch_springboot,80204e13921f877e8255e6ac9b715024c3b8d4e1,0,1584374707,"Initial commit
",,118,0,0,0,118,"9,0,3,3,2,5,41,2,8,31,14",11,118,11.0,40
27909,michaellee123_pager,5a2ca13459b6652d915923dc87a5333886e800a2,0,1695275667,"first commit
",,51,0,0,0,51,"7,12,3,2,0,17,0,4,3,0,3",11,51,11.0,40
29019,felix-kariuki_authentication,47468346d859b10f4c1a15483da5c8ebf1b4c118,0,1656323549,"initial commit
",,72,0,0,0,72,"6,10,3,1,0,20,0,5,6,19,2",11,72,11.0,40
29245,opendistro-for-elasticsearch_sql,56dd269871259dae9fb77ab512005b9a714d728e,0,1551405049,"Initial commit
",,275,0,0,0,275,"15,1,3,18,12,0,0,0,121,62,17,16,10,0,0",13,275,13.0,40
29737,facebook_igl,236c14f1da0e6989372f009b905f9241292fa9a0,0,1688750626,"(っ˘▽˘)っ IGL ⊂(◕。◕⊂)

fbshipit-source-id: 7111ef71226ac16fedf072015f71168bc27fe553
",,742,0,0,0,742,"12,30,147,313,186,6,8,26,6,0,8",11,742,11.0,40
29958,futo-org_grayjay-android,5b815f9c160211101c5a08174d7bbf7274f53105,2,1695655123,"Initial source commit.
",f37edf0595ac272b3b93900019caf02090d408f3,1031,0,0,0,1031,"16,32,3,5,0,476,2,30,129,131,94,63,40,12",14,1033,13.0,40
32276,auxilor_talismans,22d0a96fccc097c4a052107d0dd76baa1fe3ba85,0,1609530604,"Initial commit
",,84,0,0,0,84,"9,3,7,4,0,3,1,0,1,7,20,29",12,84,12.0,40
32363,canyie_dreamland,222624f82d0ee3b62cc16bcd51e41aa403a6313b,0,1579858711," Reimplement
",,265,0,0,0,265,"6,18,10,8,4,74,18,27,43,42,15",11,265,11.0,40
33342,zgkxzx_modbus4android,0e854fbcd6b554a6e4097af749fcd8198fcfd564,0,1476012057,"modbus tcp test
",,179,0,0,0,179,"6,10,5,1,0,11,0,14,66,65,1",11,179,11.0,40
33372,cloudera_hue,ae333e405bb24459a3006f0fc40f5d801e54eb12,0,1277703655,"hue (formerly Cloudera Desktop) from internal commit 4694ac0434dad85170854c5378a389585d87f679
",,9341,0,0,0,9341,"13,14,101,70,488,2448,2670,2063,661,562,209,39,3,0,0,0,0",13,9341,13.0,40
40290,auxilor_ecocrates,a4e755b9e4f3392ee28f60b403b1707a4f944eaa,0,1647449513,"Initial commit
",,41,0,0,0,41,"9,1,8,0,0,4,0,0,1,15,3,0",11,41,11.0,40
42932,kiddin9_openwrt-packages,20d0f21fb32103e70cd00db4b95771f4b45687b8,0,1607969047,"init
",,6397,0,0,0,6397,"2,344,378,557,840,1298,1468,807,354,206,128,15",12,6397,12.0,40
45183,namjug-kim_reactive-crypto,030d8d73e0328458d54a3d99e0c7b6f01701e4ff,0,1556885937,"Initial commit
",,62,0,0,0,62,"8,5,2,0,8,0,0,0,17,12,3,7",12,62,12.0,40
50789,modeshape_modeshape,a272428a253b928f695937ec1dbf5ec4d61804b7,1,1202743352,"Initial commit

git-svn-id: https://svn.jboss.org/repos/modeshape/trunk@6 76366958-4244-0410-ad5e-bbfabb93f86b
",68fbd15158d49e091d4203700cd74e159e07b800,67,0,0,0,67,"1,12,0,0,15,1,0,10,13,11,4,0,0,0,0,0",11,67,11.0,40
52358,afalabarce_mvvmproject,371a279a708f95846b9c760d4bf82ad9e906355f,1,1668272746,"Initial Commit of full project
",596bbe75238b7cc2ead62545ddab4446cfaa4845,120,0,0,0,120,"9,26,6,13,0,19,0,0,3,11,19,7,8",13,121,12.0,40
52907,apchenstu_facial_details_synthesis,0e5710979b3edecf0ab327b42171521d2cdc74c6,1,1566116047,"initial version
",0a8f646279ea46784e180ca3ff234c716256e6cc,1708,0,0,0,1708,"2,2,47,70,31,23,105,302,939,140,19,24,6",13,1710,12.0,40
54832,yahoo_elide,b7474ae7b9f0a55f64d9c0a0d5f5385903b93323,0,1444774731,"Initial commit.
",,251,0,0,0,251,"10,5,4,2,107,20,0,10,49,31,12,1,0,0,0",12,251,12.0,40
56698,xuguoliangjj_yii2-admin-theme,9ebdb6233957590580be5e2b1ca15c9bf96dc023,0,1541558188,"呵呵
",,1356,0,0,0,1356,"13,28,46,54,76,402,32,134,472,14,85,0,0",11,1356,11.0,40
59485,fuckcoolapkr_fuckcoolapkr-release,81ee8aab8da920087db531cc0e1bbaa737836429,1,1704808553,"Initial commit
",736be50563699475d9c13e6cafdd47689d99f508,452,0,0,0,452,"9,8,4,18,45,21,37,47,115,2,6,99,35,7",14,453,13.0,40
67583,eugenethedev_taigamobile,20e27154a1cf5f8ae896aaed6121f94d491bf068,0,1612698064,"Initial commit
",,37,0,0,0,37,"6,3,2,1,0,18,0,2,0,4,1,0",11,37,11.0,40
67937,googlecloudplatform_jit-access,8d36ac727a77769803920387a75b550cddc92ff1,0,1642668200,"Initial version of IAM Elevate (Java)

The app is based on Quarkus and designed to run on
App Engine (standard) behind Identity-Aware-Proxy.

* com.google.solutions.iamelevate.core: main logic
* com.google.solutions.iamelevate.web: REST API
* resources/META-INF/resources: HTML/JS frontend

Change-Id: I0c8f533e17627601ce373afac49bcecee1d82982
",,40,0,0,0,40,"5,2,0,0,1,0,3,0,0,11,18,0",11,40,11.0,40
68412,projectnessie_nessie,068d57f114122e3bd3dccd319bd7b5b06bc9e8c1,9,1586504238,"Revert previous commits

These commits should have went through full change review

Change-Id: I09479fc483c3f2d04ad662f8a77ccb52300aac97
",f7ac416913fa1f289fc5e961308c15bdd3686bdd,0,132,0,0,132,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1,1,-11.0,40
