,repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket,lang,95%,99%,99.9%,output
4034,containersolutions_externalsecret-operator,f3183c2f0d157351cc7439f9cf859678f1f41d4b,1553783644,"Merge pull request #9 from ContainerSolutions/update-operator-sdk

Update operator sdk","859992f242d1173bf8c354cd50e906828bf791e8,38513d3971790f2d0ca2fc2a27d7139a5083d141",10250,11,4,1,10266,"6,8,16,152,852,2414,2502,1429,1973,473,302,129,5,3,2,3",16,10269,11.0,36,Go,6.0,10.0,15.0,node_modules
4046,containersolutions_externalsecret-operator,c0ad2ec259b2a5e6a4fe8afa31c16a8900d7cddf,1569501322,"Merge pull request #76 from ContainerSolutions/refactor/go-modules

WIP - Replace vendor directories with modules","9c243c19b907b0c80087d8eebd6a584ef59dd5f1,4b1b263f211aeb1be203c49aa6d212afef2b17b4",3,10312,0,0,10315,"6,16,24,16,7,0,0,0,0,0,0,0,0,0,0,0",5,69,-11.0,36,Go,6.0,10.0,15.0,vendor
4213,dataarts_webgl-globe,d2c3449cad6e1946d907d1e708cd4accb66ea881,1375404998,"polymer version started
",fa655743f4d9fcf90ffcb059570dd714d4ea15c2,2005,0,0,0,2005,"3,22,68,34,112,385,756,313,113,259,25,10,8,2",14,2110,10.0,70,JavaScript,5.0,9.0,17.0,node_modules
4238,talkdata_javabigdata,104186895869fb848af4ff2ad60ebff07c419245,1547985596,"upload code 2019.1.20
",1faaf46ed12bdd2b82077aae284287c32ba1a01d,321,0,0,0,321,"2,0,2,13,8,5,11,77,0,7,71,89,38",13,323,12.0,28,Java,9.0,12.0,15.0,node_modules
4281,nick-bai_snake,3fea57f7619f3fc5205218c531ebcff374afd59f,1524206602,"重新上传
",8ff9468f2ee4e81622e3d2eeafedacf0a5166642,0,1982,0,0,1982,"0,0,0,0,0,0,0,0,0,0,0",0,0,-11.0,45,PHP,5.0,9.0,14.0,node_modules
4282,nick-bai_snake,92e7174db9803510485edb546fd3ea43a0e61491,1524206698,"重新上传
",3fea57f7619f3fc5205218c531ebcff374afd59f,1002,0,0,0,1002,"9,31,18,64,174,93,162,142,113,190,6",11,1002,11.0,45,PHP,5.0,9.0,14.0,node_modules
4285,nick-bai_snake,ff8b98f52a8766663fc9543da022ecc0db96bf5f,1572270121,"重新初始化
",748c65df4dc8c129cc3e7ad6550a66054bb0df3f,0,663,0,0,663,"3,0,0,0,0,0,0,0,0,0,0",1,3,-9.0,45,PHP,5.0,9.0,14.0,node_modules
4286,nick-bai_snake,b1bee377e179c32cf520e39ce8a77c82e239e1ed,1572270144,"重新初始化
",ff8b98f52a8766663fc9543da022ecc0db96bf5f,663,0,0,0,663,"13,45,15,70,106,200,91,119,0,7,0",10,666,9.0,45,PHP,5.0,9.0,14.0,node_modules
4330,liquidplayer_liquidcore,4bdffef9ccdbd661912647ca7b6386ff7bc5f32a,1474857928,"Added node as a dependency
",56782de554003ffc0a48d4e8fbcd96eb80962e57,19031,0,206,0,19237,"7,11,40,237,1865,1092,6632,6072,1293,418,293,71,328,58,138,112,282,284,102,0,0",19,19335,11.0,36,C_C++,6.0,11.0,13.0,node_modules
4395,frostsnap_frostsnap,e6510a04bb484fb89469685be74cb3706ccd38ef,1695337748,"Add Frostsnap app aka Frostsnapp (#80)

* [coord] s/unique_id/id/g

* Make OpenError Display rather than std::error::Error

Forcing it to be std::error::Error is not idiomatic apparently. I only
need it to be `Display` really.

* Prepare for frostsnap app

- Rearranged serial interfaces to that they were as simple as possible
while being flexible enough for what we needed on android side.
- Made poll_ports return a kind of changeset which makes notifying UI of
changes easier and actually makes the cli workflow more robust as well.
- We strictly set the interface to UART mode first so we don't have the
JTAG interface appear to the OS until it's its turn.

* Add ""frostsnapp"" flutter app

works on linux and android. Might work on windows and MacOS took.
It only allows you to register devices (give them names).

* Set frostypede ports to start in uart

* Upgrade flutter_rust_bridge version to 1.81.0

* Update instructions with Nick's feedback

* Slow down magic bytes on coordinator

To the same speed that the devices write downstream.
Also do some refactoring of the app.

* [ci] Futher simplify CI

We need libudev even to do clippy

* [ci] Use justfile

And fix all the clippy problems this found.

* [ci] Try building app in ci

* Improve README with all the things I learned

* NDK install steps in README

* Remove license and add to readme

* [ci] run apt-get update

* fix flutter_rust_bridge dart dep

---------

Co-authored-by: Adam Mashrique <amashrique@gmail.com>
Co-authored-by: Nick Farrow <nick@nickfarrow.com>",c937324930f5a7db18dff67dc0252da233b27d07,154,1,0,0,155,"6,24,62,56,13,37,0,10,0,1",10,209,6.0,12,Rust,3.0,6.0,10.0,initial
4503,os2edu_rust-basics-course,1ee654d0069316500b111f1a99014ac67c23eae1,1645596295,"Merge pull request #6 from livstyle/main

feat Rust Web 练习 from https://github.com/livstyle/rust-basics-course","c8fd71831c035dbea7398726a924c099ef750035,660ab6da5d40933ce48e87a4492d9a8a50e72f83",20,0,0,0,20,"3,0,5,3,4,3,5",7,23,6.0,48,Rust,3.0,6.0,10.0,node_modules
4639,eclipse_vorto,24701d5566832a6409fe4fb1d4d07889453f7948,1436325473,"Merge pull request #1 from aedelmann/master

Initial contribution","2b89cbbf9199368e26fc5dca3ee54f5e14cf6e4d,480430b651ea0b1f519fff491b3588d4d689b21f",911,0,0,0,911,"7,9,228,82,20,4,8,17,71,112,152,147,37,13,5,0,0",15,912,14.0,76,Java,9.0,12.0,15.0,node_modules
4678,tkestack_gpu-manager,e81fdd7c08371fb3940f3b010deff89d311457ab,1573722854,"Use go mod as management tool (#4)

Signed-off-by: mYmNeo <thomassong2012@gmail.com>",258cb247f8d72562dd3c1630d808ff531ed484b8,2,27331,0,0,27333,"12,10,17,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0",5,82,-13.0,54,Go,6.0,10.0,15.0,node_modules
4735,operator-framework_operator-registry,3ebf38cfd6d676230293c4588e5b3e6e5e90559e,1539179045,"Merge pull request #1 from ecordell/basic-registry

Data storage for registry API","1bdd5ebd44f324d27cab237db73e17b085060f3e,6ee17398037ec41abd81b91fdf3a6f1056dac5c9",1603,0,0,0,1603,"8,5,2,53,310,724,177,296,11,8,12,0,0,0,0,0,0",11,1606,10.0,50,Go,6.0,10.0,15.0,node_modules
4773,modernizr_modernizr,fa31361b7b23dc688f0f649cd9e416289e6ced8c,1359157551,"Merge pull request #794 from SlexAxton/3pre

Merge 3pre into master - feels good man","f5abc76971df265b256da81cbbaefd7493a63e41,7270c43d8b4ef4817e972989bdd556bbfaf21440",5967,23,83,2,6075,"13,106,196,97,251,161,599,431,503,2526,401,213,366,133,26,45,3,0,80",19,6150,15.0,41,JavaScript,5.0,9.0,17.0,node_modules
4776,modernizr_modernizr,ca825f185053f4e499a8d34c4722125279e55735,1361664680,"Merge pull request #828 from SlexAxton/master

_Slightly_ more sane pull request to clean stuff up. Plus metadata start.","fe93b626d6719dc12d0d37cb32c03c878d6eab44,8813c25fb86b2b552bebd95503956c7eaa2f7a00",1,5876,0,0,5877,"14,107,151,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,277,-15.0,41,JavaScript,5.0,9.0,17.0,node_modules
4807,vitaliy-paliy_messenger,f0dc9e89b658c7b6b16639c78af59872f98f577a,1574022504,"⚙️Adds Firebase
",709564b0af41e13c9310a7b99ef8d696bd1e6440,5113,0,0,0,5113,"3,6,51,353,810,554,1108,705,806,94,51,52,522,30,0,8",16,5153,10.0,22,Swift,5.0,9.0,13.0,node_modules
4902,nangege_panda,fc04b8ce3dbd3bd4f1e2e6cadbfedc358255f03f,1537194192,"first upload
",ec78471486be58499b640fedef22ab159692f894,92,0,0,0,92,"5,5,13,14,16,14,7,11,6,2,2",11,95,10.0,44,Swift,5.0,9.0,13.0,initial
4955,qist_tvbox,fcbdcfd1cb2fe73932cec1eb01f1e180c258bdf3,1661302519,"更新 '{""key"":""csp_XYQBiu_短视频"",""name"":""分享短视频(YXQ)"",""type"":3,""api"":""csp_XYQBiu"",""searchable"":1,""quickSearch"":1,""filterable"":0,""jar"":""https://gitea.com/hongdeng98/TVBox/raw/branch/main/jar/XYQBiu.jar"",""ext"":""https://gitea.com/hongdeng98/TVBox/raw/branch/main/XYQB/分享短视频.json""}0823.json'
",1fe2b7b6242c95ef0f07f88ed2e32f552fd30448,0,0,2,0,2,"14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",17,24,15.0,0,JavaScript,5.0,9.0,17.0,node_modules
4956,qist_tvbox,d9cb84f70c851330cbb942111c2c2e4e966596bc,1661302879,"删除 '{""key"":""csp_XYQBiu_短视频"",""name"":""分享短视频(YXQ)"",""type"":3,""api"":""csp_XYQBiu"",""searchable"":1,""quickSearch"":1,""filterable"":0,""jar"":""https:/gitea.com/hongdeng98/TVBox/raw/branch/main/jar/XYQBiu.jar"",""ext"":""https:/gitea.com/hongdeng98/TVBox/raw/branch/main/XYQB/分享短视频.json""}0823.json'
",fcbdcfd1cb2fe73932cec1eb01f1e180c258bdf3,0,2,0,0,2,"14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,23,-15.0,0,JavaScript,5.0,9.0,17.0,node_modules
4971,miguelmota_streamhut,825344f983107ed6be01536d6c6e68d9cf2da17f,1488052593,"clean up
",46c17ddf26a8ddb78ad834152b7618767a8142ee,0,5180,0,0,5180,"8,1,57,68,90,50,0,0,0,0,0,0,0,0,0,0,0",6,274,-11.0,58,Go,6.0,10.0,15.0,node_modules
5082,insanusmokrassar_ktgbotapi,89eda29965ea3df5b285d3e14f8f24247d64ebc5,1545812512,"init
",120db4c4458969f49f3de95c01cdbcb326204329,328,0,0,0,328,"9,0,2,0,0,0,0,1,21,134,125,38,0,0,0",12,330,11.0,56,Kotlin,9.0,11.0,13.921000000002095,initial
5138,nknorg_nkn,7fe4675255933da7e9149ba6154ad844c4948498,1540969901,"Add nnet to vendor

Signed-off-by: Yilun <zyl.skysniper@gmail.com>
",135510dac9c1a5dc8ab9880e716d05e47cf194c1,1908,0,0,0,1908,"13,76,98,34,8,27,18,0,182,736,611,173,140,13",14,2129,10.0,44,Go,6.0,10.0,15.0,vendor
5139,nknorg_nkn,bad055d5aa9a834529ce287874ba81c1fe0b55af,1540969901,"Use nnet as unified network layer

Signed-off-by: Yilun <zyl.skysniper@gmail.com>
",95d11089ea6ddcb76c45a45d8990990d48560696,3,29,0,0,32,"13,76,100,34,0,0,0,0,0,0,0,0,0,0",4,223,-10.0,44,Go,6.0,10.0,15.0,node_modules
5251,itgungnir_kotlinwanandroid,022c09749f0ec010f660f3584ca87819942404fd,1554258311,"Initial Commit.
",de0cd5abb984326c5033ef96b27a7034f3c80b92,65,0,0,0,65,"9,6,2,2,1,15,0,0,0,3,18,7,4",13,67,12.0,56,Kotlin,9.0,11.0,13.921000000002095,node_modules
5264,chentao0707_simplifyreader,a5f5e200136dedfae34256a297bda8ffe0909f42,1439874657,"add project source file for release 1.0.0
",d4e8a292c4bfd1e948490a4786288fa200b57293,776,0,0,0,776,"9,19,17,47,2,418,0,23,91,107,31,8,12,1",14,785,12.0,4,Java,9.0,12.0,15.0,node_modules
5288,doomsdayrs_jikan4java,7a4ef5052a0f6a2023fdf8f37d475c2ab714c64b,1540751452,"New project structure, Finished
",fad4c2682acc59cf68aee1c9412d78bcac0fab5c,36,0,0,0,36,"6,0,0,0,0,0,0,1,0,5,17,13,0,0",12,42,11.0,50,Kotlin,9.0,11.0,13.921000000002095,node_modules
5390,freshos_stevia,10d8e5897dba2aef3563c8ba2512cab0b34e4dd1,1509994989,"Updates LoginExample project
",3782da8028e7841d5e070d6a5bee19042b9c9097,0,161,1,0,162,"9,37,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0",5,63,-12.0,4,Swift,5.0,9.0,13.0,node_modules
5401,netease-im_camellia,7599edc94944584193e6b7b7f2d6ca208933da02,1586939071,"first commit
",6b4dd29b33c9dc87926a1ab1ba630d9b3fde93e9,326,0,0,0,326,"4,20,18,0,0,29,3,0,0,10,97,93,51,4,0,0,0,0",14,329,13.0,76,Java,9.0,12.0,15.0,initial
5464,mwylde_loopers,7ae2c044d57e144f980e8f7291a0c9ebb45d8264,1595791404,"Removed old gui
",94287f3f45124847a712705c330f94b0ae4f3191,0,164,0,0,164,"3,12,20,0,0,0,0,0,0,0",3,35,-7.0,52,Rust,3.0,6.0,10.0,node_modules
5475,sapuseven_betteruntis,80195126ce4f5f9fb278340f5463f63341b585a5,1572544814,"Initial release
",62e7f1244f3cb7973fc15637a1c8d6ed94d20219,302,0,0,0,302,"8,9,2,3,0,113,0,16,76,37,38,2",12,304,11.0,55,Kotlin,9.0,11.0,13.921000000002095,node_modules
5637,xl7dev_burpsuite,a551a79ccd5b5068f22f7a6b52dee2b4c161a3c4,1422702178,"update
",976cc6407abfcc5c3adcb19eabbc94a266cfaaae,1947,0,0,0,1947,"2,19,133,383,558,491,244,52,10,42,15",11,1949,10.0,50,JavaScript,5.0,9.0,17.0,node_modules
5959,kubernetes-csi_external-snapshotter,cc19fd383fa34c3fa7f7e2614d0f4872fe21a2c0,1534206037,"Merge pull request #6 from xing-yang/snapshot_apis

Add Snapshot APIs","36b1de034172fdcbfcb8eea1617a7fc0dd9add05,3832c9d2b0c7a92ff2613a4e19d9b872850e0f49",17732,0,0,0,17732,"11,2,1,154,903,2884,4796,3167,1535,1304,1281,926,508,83,103,79,5,4",18,17746,15.0,3,Go,6.0,10.0,15.0,node_modules
6026,ai4finance-foundation_finrl-meta,85df3c4475b2fd1204f7ecd0ff6b6d3d0a0ded07,1637334107,"Add wt4elegantrl

support future trading
",154af295644d17db2d8e774d334c617c178a858b,266,0,0,0,266,"11,18,26,14,27,35,39,142,1,6,1,3",12,323,8.0,31,Python,4.0,7.0,11.739000000001397,node_modules
6027,kubernetes-retired_multi-tenancy,9165a3aad48e0096674aede6a617c8d3201d3c20,1552590270,"Merge pull request #2 from kubernetes-sigs/crd-skeleton

add tenant-controller code skeleton","c15cd0f4d4825d87d25188aa04c4e40b4d04ea48,9a8a99e8b99cd004cf2510f08249218bb978df1d",82,0,0,0,82,"9,1,6,3,1,2,4,4,9,2,4,3,0,0,0,0,0,0,0,0",12,48,11.0,50,Go,6.0,10.0,15.0,node_modules
6035,lqqyt2423_wechat_spider,041923d829d8c675119f9b559801ec68de3cc47a,1503741315,"second
",fdbca5102e764a7cdd4b72d9f46d065522cc385a,7396,0,0,0,7396,"5,8,1962,1017,1977,969,642,187,251,63,251,47,17,1",14,7397,13.0,71,JavaScript,5.0,9.0,17.0,node_modules
6036,lqqyt2423_wechat_spider,56d5950479729348b574907f3a70a2cf4cfe9bb1,1503741364,"remove node_modules
",041923d829d8c675119f9b559801ec68de3cc47a,0,7384,0,0,7384,"5,8,0,0,0,0,0,0,0,0,0,0,0,0",2,13,-12.0,71,JavaScript,5.0,9.0,17.0,node_modules
6053,zhaxiaodong9860_kettle-scheduler,a5307d1202cd59728cef17b824f193f91a27c8f1,1542252801,"第一次上传
",c5906fe45e8e01d28bba9cb40ebbda08cc766c81,385,0,0,0,385,"6,0,0,10,7,64,66,128,84,20,2",11,387,10.0,37,JavaScript,5.0,9.0,17.0,node_modules
6115,bifromqio_bifromq,e63381e150caefea736b4480f013d5ddbe3accfc,1685442357,"Initial Commit
",6bc67b35cbce738dda4131fd2c795b100e3bc7e4,1112,0,0,0,1112,"10,21,41,22,9,26,37,8,48,160,359,305,67,0,0",13,1113,12.0,47,Java,9.0,12.0,15.0,node_modules
6157,afalabarce_mvvmproject,371a279a708f95846b9c760d4bf82ad9e906355f,1668272746,"Initial Commit of full project
",596bbe75238b7cc2ead62545ddab4446cfaa4845,120,0,0,0,120,"9,26,6,13,0,19,0,0,3,11,19,7,8",13,121,12.0,56,Kotlin,9.0,11.0,13.921000000002095,node_modules
6390,infomaniak_android-kdrive,d3289e39be222416a6bc7f2d9ca6d767cb871013,1619432368,"First public release
",4c6bd9a358ed193cb42183c1932efe4ab1dc2fcf,453,0,0,0,453,"10,4,6,1,0,250,0,5,38,101,37,2",12,454,11.0,42,Kotlin,9.0,11.0,13.921000000002095,node_modules
6567,openbmc_openbmc,21f9b84b4b729fbd7acbd465e7a3f726e4d20f91,1442346089,"Merge commit 'c124f4f2e04dca16a428a76c89677328bc7bf908' as 'yocto-poky'
","101cef31e2bf54c678501155cd2106251acbd076,c124f4f2e04dca16a428a76c89677328bc7bf908",5178,0,0,0,5178,"14,7,73,395,1621,2374,396,124,32,3,76,71,6,0,0,0,0,0,0,0,0",13,5192,12.0,40,Python,4.0,7.0,11.739000000001397,node_modules
6665,aws-samples_lambda-refarch-webapp,3c739d142adaf3fbc6516d3e33ec83885370aa6e,1443969310,"Added source for Lambda functions
",b63610ae7f794df4f1da253b404d20110967fa05,879,0,0,0,879,"9,0,3,0,19,158,123,79,109,66,109,31,167,2,13",15,888,14.0,0,JavaScript,5.0,9.0,17.0,node_modules
6667,aws-samples_lambda-refarch-webapp,0c494f6726e13cef8fb69c2c922fc5a1766f4bf1,1444051513,"Removing node_modules to avoid nesting issues
",6bbd1f8ed425094e8caa13209d1cd8d14f268dff,2,876,0,0,878,"11,0,4,0,0,0,0,0,0,0,0,0,0,0,0",3,15,-12.0,0,JavaScript,5.0,9.0,17.0,node_modules
6790,googleads_google-ads-php,ac8563c20eaba4c7fc742be0a5395a935b1df40b,1528276956,"Merge pull request #1 from googleads/release-stage

Initial commit for v0_1.","399acb53bb50f70eb781fdf06faef81de3ab4cb7,e2ea6f673a7e7ae1e8f6174f661b047e5a583827",577,0,0,0,577,"9,0,33,0,0,23,446,60,0,0,0,5,2",13,578,12.0,73,PHP,5.0,9.0,14.0,node_modules
6794,eoin-mcmahon_blindfold,ad59c78ee9574651efe403032353a3e698f3a10a,1591025511,"added logo
",b235e4f45177f1cd2b52f99743222d8ecf7246ba,1431,0,0,0,1431,"5,3,6,342,612,462,0,7",8,1437,6.0,74,Rust,3.0,6.0,10.0,node_modules
6796,eoin-mcmahon_blindfold,ad9304a9893d0ba8fb44c352f6d7895d3eaf6b51,1591029062,"renamed project
",e9635c7ae9a9f23a2af1d671a51b182081e9ddff,0,1430,0,0,1430,"6,2,0,0,0,0,0,0",2,8,-6.0,74,Rust,3.0,6.0,10.0,node_modules
6858,renanse_ardor3d,e60afe7110d0d43cdc41f44aa631de19f312ec54,1350151096,moved to github,555475f5aa57fb5feffefe30fa9a088341cd6a92,1416,0,0,0,1416,"1,3,71,38,21,7,64,1,182,425,440,124,40",13,1417,12.0,42,Java,9.0,12.0,15.0,node_modules
6878,tencent_tencentkona-11,3d9467a9486cab0f73713adb21b7feaade00997e,1196814525,"Added tag jdk7-b24 for changeset 06bc494ca11e
",77c86a964655e3586a404d3e0803bd8cd6dbbc01,9,0,0,0,9,"7,46,60,193,1085,4364,5574,6067,3122,1486,2209,2164,1292,357,39,0",15,28065,12.0,4,Java,9.0,12.0,15.0,node_modules
6896,streamthoughts_kafka-connect-file-pulse,69bc445f4d70be4b1d02a00f5a38874f3449e791,1561022827,"feat(connect) : initial commit
",1080899cbb198093272e1ddd3c9ec00007afec6a,231,0,0,0,231,"7,14,1,3,2,22,0,0,0,3,125,25,30,0,0",13,232,12.0,35,Java,9.0,12.0,15.0,initial
6947,kiwitcms_kiwi,f006b9701e89c7aa1a3024261d03cf5bfcccbb5f,1484997155,"Merge pull request #106 from tkdchen/upgrade-django

Upgrade django to 1.8.14 and many other improvements","66d035629931b328da9e30defb14761aa95aac41,cf711f5af6a8b5d9c0c1e50f17b1591eb8cb2610",23,387,0,0,410,"17,7,112,573,92,5,2,14,0,0,0,0,0,0,0,0",8,822,-8.0,3,Python,4.0,7.0,11.739000000001397,node_modules
7171,yarodevuci_muzonchik,b2087feda13c4df005f268369d56e48d826d9f64,1479759542,"Added SwiftyVK framework
",ce03c031997369379bac912b32d85601353fb5a2,153,0,0,0,153,"6,27,43,96,48,21,52,1,19,5,2,1,4,6",14,331,9.0,11,Swift,5.0,9.0,13.0,node_modules
7187,luciusdxl_theforceengine,d74d9455851158b3950d7a243f3b0973d96908dd,1582568258,"Initial commit for the correct repository.
",4d52dd5b32f344d6c1f7f87c974f0c546b64efbe,1085,0,0,0,1085,"4,13,151,160,21,1,397,206,121,8,0,4",12,1086,11.0,74,C_C++,6.0,11.0,13.0,node_modules
7194,scrtlabs_catalyst,cca65808d5b82ea232f9d9aec52b5d30820ad01c,1328670985,"reorganizing modules and scripts
",4365852b92ac5557c95303261f0ad56f7f46fb36,202,0,0,0,202,"2,8,21,30,7,0,20,15,0,0,0",8,103,7.0,18,Python,4.0,7.0,11.739000000001397,node_modules
7304,quantopian_zipline,cca65808d5b82ea232f9d9aec52b5d30820ad01c,1328670985,"reorganizing modules and scripts
",4365852b92ac5557c95303261f0ad56f7f46fb36,202,0,0,0,202,"2,8,21,30,7,0,20,15,0,0,0",8,103,7.0,73,Python,4.0,7.0,11.739000000001397,node_modules
7665,passbolt_mobile-passbolt-android,b25c2e6ff0e9ce7d6cde0600225ecb8b882d1ea9,1617702355,"Merge branch 'feture/init_android_project' into 'develop'

[PAS-7][PAS-8] Setup repository and CI

See merge request miquido/passbolt/passbolt-android!2","a8b8af5a9cb77fa9b1e6611a97dd81de9190522f,8158a70846eb1d0ee4063d3c7ad9c6428cc2673d",102,0,0,0,102,"10,16,22,1,4,19,2,0,4,0,0,12,13,0,0,0",13,103,12.0,60,Kotlin,9.0,11.0,13.921000000002095,initial
7711,zo3i_frpmgr,4bb8fb5ee8550a42c6f590af9b4866b9c8262c9f,1550919343,"first commit
",c294fc402c01cda9ff4f97acc225e1ca2878b12a,2004,0,0,0,2004,"1,5,22,152,7,13,41,92,261,90,762,210,349",13,2005,12.0,72,Java,9.0,12.0,15.0,initial
7725,k8snetworkplumbingwg_multus-cni,de1c1c78e9eed844c5a2b9aca32dc6572752b20a,1561362630,"Migrate go modules from glide
",df58b7432987f4ecf856af07b58954f2490d1213,2,17628,0,0,17630,"12,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",3,65,-15.0,55,Go,6.0,10.0,15.0,node_modules
7727,probmods_webppl,38c5bddd9bc566fb12d210f3c60ea278d81a1c8c,1407516168,"Add webppl code from esslli course
",cc64450960c4209caa0debb7efc20854284e2048,769,0,0,0,769,"4,9,72,80,89,95,91,66,42,56,19,14,19,32,2,0,80",17,770,16.0,53,JavaScript,5.0,9.0,17.0,node_modules
7741,probmods_webppl,cfa4458fbbc69dd482703d3f6e7c1456546344e7,1423607352,"merge conflict merge
","2bfc6a628b0b9405e21d6660300e0d92a655086c,673189b51e73bca36acb74499405ae0ac34f3b51",12,1321,0,0,1333,"5,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0",3,41,-14.0,53,JavaScript,5.0,9.0,17.0,node_modules
7780,openebs_node-disk-manager,29aeebf303508309f773a376d0f82cae5a367958,1520922741,"Merge pull request #2 from pawanpraka1/master

initial repo checkin","b39850e97cd908ccf63167dec5f6f056065fc10e,1184788b3b69313a635c146cd50e85a7603261d2",5495,0,0,0,5495,"3,2,0,65,568,1648,1752,806,470,104,60,18,0,0,0,0,0,0",12,5496,11.0,63,Go,6.0,10.0,15.0,initial
7973,qiutiandefeng_yfexam-exam,e98841c725698fdd61da172ad55b3c7d98fa0968,1670833721,"提交初始代码

提交
",ead1d7826abb4c426e1478974262d89b0b4cbb16,502,0,0,0,502,"5,14,15,37,126,43,12,68,8,19,71,69,16",13,503,12.0,49,Java,9.0,12.0,15.0,node_modules
7990,siddhi-io_siddhi,f7c0792c6e3c40a4dcd3aa9014d85c357e809235,1398083387,"adding siddhi 3.0.0
",cb16d5ff1a90f91074a8116f53461bf7e30cbbd4,572,0,0,0,572,"5,0,9,6,2,3,0,0,3,1,103,129,110,175,29,0",15,575,14.0,37,Java,9.0,12.0,15.0,node_modules
8000,siddhi-io_siddhi,1a2bc4402f1e9854116fb02909a11194da918614,1409810348,"Removing CEP 2.x files
",99d898b8e116a557fd3191a7ae02792ddbd63c16,0,610,0,0,610,"4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1,4,-14.0,37,Java,9.0,12.0,15.0,node_modules
8001,siddhi-io_siddhi,0462523b80436c8e0483d657e22b219b3bf50723,1409811047,"adding siddhi-query-api & siddhi-query-compiler
",1a2bc4402f1e9854116fb02909a11194da918614,97,0,0,0,97,"4,0,2,0,0,3,0,0,0,0,15,20,27,2,28,0",15,101,14.0,37,Java,9.0,12.0,15.0,node_modules
8006,laochiangx_abp-asp.net-boilerplate-project-cms,6254bc0203268be6b34d30370601c50a04200155,1502723088,"2017年8月14日23:03:54
",b53311e568d0120931782cb80f3709f66d845fdc,6447,0,0,0,6447,"0,1,33,501,1467,1066,1984,556,386,119,195,138,2",13,6448,10.0,8,C#,6.0,10.0,12.0,node_modules
8080,dhis2_dhis2-android-sdk,c89bf41b6fdd95e5b15beca04900d15aad2dd360,1424344987,"proposal project setup
",96ad765aa37faeb4254a659a9435870ef16b2cb1,66,0,0,0,66,"7,2,2,1,0,22,0,0,0,1,13,21,0,0,0,0",12,69,11.0,9,Kotlin,9.0,11.0,13.921000000002095,node_modules
8125,arcuri82_testing_security_development_enterprise_systems,371552b850ee703a3cb43d6ed3491cd23d8ba9a7,1483472011,"""attribute module""
",6ecd07caa85f51ac5a65c864426473c2a322e483,11,0,0,0,11,"3,2,1,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0",13,14,12.0,68,Kotlin,9.0,11.0,13.921000000002095,node_modules
8266,axelor_axelor-open-suite,73e9c8895df32981a68f85bd06b3499604c885c8,1413281043,"Merge repo axelor-account
","ae0fb6ac0c850e20329c4b63c12161ad4fa59972,24af79dd32c837c23a8032a157074b9bec6e8b43",328,0,0,0,328,"1,1,0,0,1,169,22,12,2,62,31,15,13",13,329,12.0,49,Java,9.0,12.0,15.0,node_modules
8372,aspnetboilerplate_module-zero-core-template,7a03001e20950e7627641dd464ea4df9361e2166,1473320842,"Added empty project template
",68c968ebbe14960bd8bc9959405579d4d1d46d01,1433,0,0,0,1433,"6,0,32,28,9,94,281,844,130,10,1,1,0",12,1436,11.0,38,C#,6.0,10.0,12.0,node_modules
8390,dhis2_dhis2-android-sdk,585ff4acb404ab02d9bd39b91872a94fdb192c61,1476954275,"Cleaned project
",04d6accfd8fa290dca62a4812f05d9703f3994b0,0,728,0,0,728,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1,1,-13.0,9,Kotlin,9.0,11.0,13.921000000002095,node_modules
8491,relativty_relativty,82b47026d804b60829f3caa03f5add52b44c099e,1599674103,"new hardware, software and firmware

Much lower latency, full SteamVR supports, 2K@120FPS Display, and much more.
",31918fe8718d8050d85433d5975e01f12d7cf998,3260,0,0,0,3260,"2,26,32,127,161,94,45,77,1425,1256,16,1",12,3262,11.0,17,C_C++,6.0,11.0,13.0,node_modules
8539,sulianapp-com_sulianapp,20c8f71a0f1d300672ec83ab874507c837000dc0,1585195238,"init code.
",f1ffbd545b4e4e3d8f5ebb2e937016b405f3982a,15339,0,0,0,15339,"20,54,639,1464,2353,5075,2254,2670,707,88,7,7,2",13,15340,12.0,56,PHP,5.0,9.0,14.0,initial
8554,amark_gun,1df561f729694b343b5339f154e3bb54fb09c936,1396334861,"yay
",6396707374eb20efb8e4b4e2adc3fec395bb6dfe,581,0,0,0,581,"8,11,45,88,114,91,65,119,22,19,8,8,1",13,599,11.0,46,JavaScript,5.0,9.0,17.0,node_modules
