repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,repo_id,bucket,max_file_depth_diff,95%
greaterwms_greaterwms,355dfbefe6f9f64d395368e4d262f67688f7d011,1648950551,"V 2.1.3


Former-commit-id: 710132ebaf418af1ef540e2cda73537b6a38a032 [formerly 815cbd4f0709b5d061392b4ab0caab90a7e25e97] [formerly 93affb91a67ea41c7cc39ee6eafa091629549b58 [formerly a489e2a50e18173a7c2862140f0f0093dcf381c5]] [formerly eb7c696e46d0de6cd07607f1270536f350d99501 [formerly a395cdf8535e8ee8e7d133ac4e1d34c5568a47de] [formerly 1f2edad23658f9919b457ea62610956e7764dbc0 [formerly 4b612ae899e10849e74d87bb65d4354001fe60b4]]] [formerly f0f9d2bc4eb1b1c23df4fd48c51f60cbe6646c84 [formerly 43a998c7e2cc1a6c293cc297d1eb7819dca16934]] [formerly 9bb0f2224b4bc7eb0c31f98e71d34dbaeddc02ca [formerly d1415112ccb6daebee059aa5a83887feb594eca9] [formerly 9bb0f2224b4bc7eb0c31f98e71d34dbaeddc02ca [formerly d1415112ccb6daebee059aa5a83887feb594eca9] [formerly 9d2ff6e436769c52c51fe92373a2837cce7639de [formerly c6ba81a118e6ec0d884196e4404a9ffc15922e21]]] [formerly f0f9d2bc4eb1b1c23df4fd48c51f60cbe6646c84 [formerly 43a998c7e2cc1a6c293cc297d1eb7819dca16934] [formerly f0f9d2bc4eb1b1c23df4fd48c51f60cbe6646c84 [formerly 43a998c7e2cc1a6c293cc297d1eb7819dca16934] [formerly 882094cc7f2e1482667e8a162c97d2418052914f [formerly a2484f1e7d214480fc545f6eb375296b80003bf1]]]]] [formerly 0aacfa5ec62c00b7879353d274af2477f2d1057c [formerly ef38218f0ccb7394e14e713e7216214cf1276c3f] [formerly 0aacfa5ec62c00b7879353d274af2477f2d1057c [formerly ef38218f0ccb7394e14e713e7216214cf1276c3f] [formerly 6eaa3a6c3b6405c4ecf33f2298ebe9ad942a588f [formerly 5b54b721c3c117c4fe69297d30daba41fb9e5295]]] [formerly 14de90134656d66ac6ffdb92e106500657feedd9 [formerly ef58d026e05235fb22e5057a7f7c6ec47a52f4b6]] [formerly 4d66cfe753f254ca67419d7bdb57c171a5cea3f5 [formerly 115b821539b9069a867afc973cca7171533c2914] [formerly 4d66cfe753f254ca67419d7bdb57c171a5cea3f5 [formerly 115b821539b9069a867afc973cca7171533c2914] [formerly 49504cb2a4cfdfa6f06be81a34a7bbbadc822291 [formerly 09e0c730aed4f4549c097f1de85e6fef9c45a9a1]]] [formerly 14de90134656d66ac6ffdb92e106500657feedd9 [formerly ef58d026e05235fb22e5057a7f7c6ec47a52f4b6] [formerly 14de90134656d66ac6ffdb92e106500657feedd9 [formerly ef58d026e05235fb22e5057a7f7c6ec47a52f4b6] [formerly e37c42034316ec2587580987e1c0533630839d4c [formerly 7447825f516a6d00d531cd5a2715ba45a50b0a9b [formerly f30653e98acb7e741c669cdb234d90d9aac5f2cf] [formerly 3f491793fc7811a3a587bb9e0bf47ed0d3071cf2 [formerly f3c5597e2368ee488e490c9e4fc808ddccf6cca3]] [formerly 81cadd6db031084e9644d0f8a843a683237d3263 [formerly d9eb4719e24b30f734cc473039211bff269db0cb] [formerly 44ee6df8132dc0f55567d8a15346d9e69d0861fa]] [formerly 44ee6df8132dc0f55567d8a15346d9e69d0861fa [formerly 81d098dc80297196e75aa7a1b50e1a438af282a5]] [formerly c8f3cdf03f472b9bc8669173060b33c02c5d8978 [formerly 44ee6df8132dc0f55567d8a15346d9e69d0861fa [formerly 81d098dc80297196e75aa7a1b50e1a438af282a5] [formerly c8f3cdf03f472b9bc8669173060b33c02c5d8978 [formerly 11aa70bc956f1713927a815ef063e34ce51eba2f [formerly fa7d83e17f92e4dfc5f473a3aa087fd3b27b7ab9] [formerly c8f3cdf03f472b9bc8669173060b33c02c5d8978 [formerly b5e22373b2e30ec392aec54e18c66a63918eb3af]]]]]]]]]]]]
Former-commit-id: 195193d1f4397e6b5ff7f62d011fe8a966878f2e [formerly 05356a5c180ad26aded4d3dc35f952e499162c3e] [formerly 53616636866618ab1613ea39dc3e6b1a91e419b2 [formerly ee71d5853fd2cb8a797ba0285b3fcf782a894571]] [formerly 2269a482910ff8166f43517b21c0a4dfc244a892 [formerly 68d81bdf94fea8ac841cbf5d3f5c212499338165] [formerly d915de7428cbaefbf77c8a0bc18d5192d906295c [formerly fff98ea75fc9b92af4b29989be988f24263ccf6d]]] [formerly 8046eb3ff01df83b76a739d0e0acbb4a2969490f [formerly ec6eee9a8f8230c3170b9a601377edb199f41a3a]] [formerly 4f09faec44bee906c26e0a0149f5c01f137e7342 [formerly 44040e2e836d45b525d2c95902024f1cf83dff01] [formerly 4f09faec44bee906c26e0a0149f5c01f137e7342 [formerly 44040e2e836d45b525d2c95902024f1cf83dff01] [formerly 389a0275bcf031cdfe4d228c9081da06c41443ad [formerly f9659235d6f31d603d63622b06fb96932d9aaa1b]]] [formerly 8046eb3ff01df83b76a739d0e0acbb4a2969490f [formerly ec6eee9a8f8230c3170b9a601377edb199f41a3a] [formerly 8046eb3ff01df83b76a739d0e0acbb4a2969490f [formerly ec6eee9a8f8230c3170b9a601377edb199f41a3a] [formerly 3cc35de39c466500c6412ce81bad2b5dd9c874ab [formerly 6eb491686be74f7e0bdc97866be772259ca31b5c]]]]]
Former-commit-id: 0299acfe8ebebf061aeb88f8dd8c5fb6dbc3fbd6 [formerly 02193e0e2092fa0cca39c92a4c65a4c4a2436d9f] [formerly 0299acfe8ebebf061aeb88f8dd8c5fb6dbc3fbd6 [formerly 02193e0e2092fa0cca39c92a4c65a4c4a2436d9f] [formerly 9fc8a024de977c7650912150582e0ec12c181b17 [formerly a30f4efc5ae5951cc2ad91106b2f62d5add47c61]]] [formerly 9a351e27a8954996584c86d69b170e1fd0629c7e [formerly 409b8b0a168c7e891f12e1677ced43866f334924] [formerly 7467168a44b436c3a3fea6d7b93d0adc8a6ce49c [formerly 0f6f03018b29257f048557a20bba63fe97ad0f65]] [formerly 7467168a44b436c3a3fea6d7b93d0adc8a6ce49c [formerly 0f6f03018b29257f048557a20bba63fe97ad0f65] [formerly 29d3047970f8c94bc6df6e9623aff8e7b67db092 [formerly 21cf72db4456f82fc322db1b201add1634f89cda]]]]
Former-commit-id: 9a351e27a8954996584c86d69b170e1fd0629c7e [formerly 409b8b0a168c7e891f12e1677ced43866f334924] [formerly 9a351e27a8954996584c86d69b170e1fd0629c7e [formerly 409b8b0a168c7e891f12e1677ced43866f334924] [formerly 7467168a44b436c3a3fea6d7b93d0adc8a6ce49c [formerly 0f6f03018b29257f048557a20bba63fe97ad0f65]]]
Former-commit-id: 103391802bc7fd77e58325a67a0d57d3ef040c07 [formerly b79267c743d1cbc2ff9bb668e19f9ccf486d1a91] [formerly 582f764db5fa461236e9b7586d8aefd7674c7fcf [formerly 07c55548bb1cd250093f3d86c6624f59e6b5c145]]
Former-commit-id: 0861effa93535c25ef6fd11c18152d23926b1f2a [formerly adada0022bce98c7672dcfbe45f64e77930d6f18]
Former-commit-id: 757fe374464916e059512d687702e8758a619871
Former-commit-id: ef125af06a88fa46995e1d7117b10b36673a4597 [formerly d374629df51c3fb9f17055db47c126d901474e46]
Former-commit-id: 8b3b07f7c7fcb90cc377cc4420cf77dd074911cf
Former-commit-id: 2bf47b8be04d184ba49eadec27a8ab3b726b0f45 [formerly 9cb477b490fc0cd80bc5d33c2ef16a69a301212e] [formerly 7e6e1613e16b642ed06b14154ffe12865b75d7ef [formerly 64469b896f1961e255615c08905fa4b389e90570]] [formerly 541cb693f9cb21240e1a04407a3597ba5bc1ffe6] [formerly c26ebab1fe2f58fd3627a97d026875957349eb24 [formerly bf85a742c75aba86b8571ecb3f14712406b21270 [formerly 0a37f8c2c23041a8fb5b635ed6e2c7003e711741] [formerly ec033efbef86026d93383b797f3ceeb42e0ec924 [formerly 9ca528bd6bf7aaf2271df25eb2d9274395c22c44]]]]
Former-commit-id: b85fdda276646f7cfc602ef08c44b0ab7f32db12 [formerly fe52d269b63215da57c6f9729cd48a9a8b922127 [formerly e67dd0308b172480e347aa908f35caeb3dad604d] [formerly b3ad684c1097da55a194c521cda9975278ac7d4b [formerly 57a4ea7ba88c5a8b1d4eebf88277fde9d5310bc1]]]
Former-commit-id: 3625614f3bc56556781e425bfe885d81756c38cd
Former-commit-id: 9f07ab8c5b13e6c114b8b3feaf4e502c62cab35f [formerly 6d30bced7f6a1e7de68e364d51dd829fe912ac73]
Former-commit-id: d144c1f2d0f7f2048e28040554771db0079f3ead",f16b230e3e032f531c855a41b35a3d1fe333d363,1836,0,0,0,1836,"23,328,87,172,594,271,285,43,27,2,0,4,0,0,0,0",12,1836,greaterwms_greaterwms,72,12.0,9.0
jepiqueau_capacitor-data-storage-sqlite,f18c6802e2cbfd9b080dd39d347502af6d5ba98a,1560703954,"solve ios plugin issue
",,781,0,0,0,781,"7,13,58,115,114,150,113,28,94,36,35,18,0,0,0",12,781,jepiqueau_capacitor-data-storage-sqlite,11,12.0,9.0
jepiqueau_capacitor-data-storage-sqlite,a14df0910c872121b7cfe3740d260dff01ae8a5b,1584369784,"step back and fix openstore in Android
",7652c90adaa7b11d612aefb951d20f583c50d963,1108,0,0,0,1108,"8,16,131,197,163,59,185,33,53,45,36,20,78,66,19",15,1109,jepiqueau_capacitor-data-storage-sqlite,11,14.0,9.0
jethrocarr_namedmanager,7e7dfb971ce2f6c009ed77f8ecb12cadf833a5be,1382798852,"Included Amazon AWS SDK
",998b669dbe1d2b5579a2ee5f5261d3be111429b0,1244,0,0,0,1244,"2,42,53,45,1,3,167,907,79,18,32,11,9,9,4,4",16,1386,jethrocarr_namedmanager,31,12.0,11.0
orangehrm_orangehrm,7612633abe1d6fb2427e38193c4350c2804c9611,1327057791,"restoring trunk

",90841561d404d266d9096646597cbdb2856f3ceb,5323,0,0,0,5323,"0,138,22,62,158,708,329,940,1147,647,153,197,206,118,390,222,5,19,0",18,5461,orangehrm_orangehrm,11,16.0,11.0
tencentyun_xiaozhibo,469a82bb4c0279b93a7c6222539c55506ae437fc,1636980145,"init android project
",02cd19d0bada14c5bd72a1cc1c9d9e87e545bf31,678,0,0,0,678,"1,7,22,2,11,5,396,0,0,14,41,104,62,14,0",14,679,tencentyun_xiaozhibo,25,13.0,9.0
zhaoolee_starsandclown,9a873d5d883dc97c29e7f05f91d50e412f015d7e,1566730176,"ok
",23e7ee3b3c12aa263e6646184c45bfd2ef0b7865,8512,0,29,0,8541,"10,39,857,759,1270,988,1461,633,775,296,612,153,418,97,86,62,21,12",18,8549,zhaoolee_starsandclown,1,15.0,9.0
apache_servicecomb-java-chassis,1ed3ae0f4aeda37b0f09ca72d32faf76d2d80188,1495103012,"Initial Commit
",,1207,0,0,0,1207,"15,31,16,22,13,33,43,70,27,120,250,237,121,125,42,39,3,0",17,1207,apache_servicecomb-java-chassis,54,17.0,15.0
carrot2_carrot2,53e6ae5d092ad09dfd4e3997d4ce31dd92dc731b,1063966491,"Initial revision


git-svn-id: file:///home/dweiss/carrot2/migration/carrot2.svn/trunk@8 7ff1d41c-760d-0410-a7ff-a3a56f310b35
",c3b94257988ecd38236104f305a9c33d2a44f142,570,0,0,0,570,"0,19,22,72,24,51,52,69,22,60,29,47,87,24,3",15,581,carrot2_carrot2,62,13.0,15.0
facebook_fbthrift,9f4c07c8b209a6cfca6717efdd8229db4999b65a,1392930524,"Initial import
",,1521,0,0,0,1521,"3,12,139,294,628,278,36,16,96,9,0,0,10,0,0",13,1521,facebook_fbthrift,48,13.0,12.0
jbosstm_narayana,bc9a3668c4ed6e8c52f6b2c3d4596e115c12ccf8,1325761605,"import from https://svn.jboss.org/repos/labs/labs/jbosstm/trunk r37839
",85b3179c619fb5d9ead6e47165cad6afdba3e94d,5229,0,0,0,5229,"7,44,112,317,452,319,80,167,1568,580,778,583,203,17,1,2,0",16,5230,jbosstm_narayana,57,15.0,15.0
krishnaik06_the-grand-complete-data-science-materials,4a99595ec4e7ddea4c7b2f3c577ec86d619d1bd0,1700973865,"Merge pull request #21 from NvkAnirudh/main

Added Medical Cost Prediction MLOps Project ML Projects Folder","eda43a287e81923c407107e1b019579d667ed413,ed9a6971a87bf660824a667bafacf229531f71da",51518,0,0,0,51518,"3,37,117,86,448,696,4746,2929,4189,9400,11248,10437,5835,1371,220,41,3",17,51806,krishnaik06_the-grand-complete-data-science-materials,51,11.0,9.0
kubernetes-sigs_alibaba-cloud-csi-driver,86094d97f969a255bb6597ac73622f355734b76d,1533628422,"init alicloud csi plugins
",,13772,0,0,0,13772,"8,4,32,80,368,2007,3854,2497,1017,1121,1202,845,484,73,97,74,5,4",18,13772,kubernetes-sigs_alibaba-cloud-csi-driver,48,18.0,12.0
kubernetes-sigs_kubebuilder-declarative-pattern,1e465ff56af15bf01c0e12ef3e689be0b3b3f05f,1552068058,"Merge pull request #12 from johnsonj/ci-dep

check in vendor","67b2a307c1b306d8bf7491fdf249d3793a2b1677,21ffb95e6878c9558e949a8716df602aa9d68b5b",7117,0,0,0,7117,"11,1,6,229,861,2290,1789,966,604,201,99,82,4,5,5,3,10,14,0,0",18,7180,kubernetes-sigs_kubebuilder-declarative-pattern,24,11.0,12.0
minbrowser_min,71d76cb71818410af92534a3e08ba3baa962f376,1446394954,"use Grunt to build files
",9745fa562e5161f4d3ff625a5c4a1f840ee96971,1540,0,0,1,1541,"4,29,54,324,362,654,231,110,93,30,80,55,101,16,36,0,57,2,22",19,2260,minbrowser_min,38,12.0,10.0
radekg_terraform-provisioner-ansible,9ded46981c5dd30c774e9688bdf20e63be1cff16,1537481542,"Merge pull request #59 from radekg/vendor

Add vendor directory to git.","a846a5bf4b63e1115bb73a375eb41e5af5ed8235,a0bb9f9deca4a46ca43f7b0d4aa4cf46f9add68c",12178,0,0,0,12178,"15,1,0,51,675,1933,3127,1659,1839,1435,853,84,146,215,130,31",16,12194,radekg_terraform-provisioner-ansible,67,14.0,12.0
thinkst_opencanary,997459dddbab744e211bcf27b8c285e11ea46356,1438786175,"Initial commit
",,246,0,0,0,246,"5,12,29,0,4,0,7,0,15,0,0,33,0,14,92,35",16,246,thinkst_opencanary,55,16.0,9.0
vmware-archive_xenon,c81001c179259f96d03b52cb936100933741b204,1446067463,"Initial import

Change-Id: Id397c99a0519f1dfd1ee52468c7318afa02fa7df
",,406,0,0,0,406,"6,13,0,3,0,8,0,0,81,134,44,10,56,37,14",15,406,vmware-archive_xenon,8,15.0,15.0
artefactual_atom,0ecb368a84778fb480d6d376fdb5404b45c8a72c,1346962475,"Initial commit (from Subversion repository, r12270).
",,6956,0,0,0,6956,"9,103,194,472,1231,1386,731,531,369,296,1131,370,25,79,29",15,6956,artefactual_atom,15,15.0,11.0
cutbox_cutbox,3710de547db6ea89beabef71b5c12b91c06b7bc9,1521293663,"Initial commit - basic status item app setup with quit option.
",,635,0,0,0,635,"2,3,9,7,37,37,149,173,67,129,18,4,0,0,0,0",12,635,cutbox_cutbox,60,12.0,9.0
gridprotectionalliance_go2cs,41aac59c35b4d7fe73a335767bf3b205c98d96fe,1602134404,"Re-ran Go source conversion for v1.15.2
",d34c1261f0c0b1aecce0d1f7a939dee29bbd4b29,5368,459,522,373,6722,"3,11,564,4033,2486,989,1676,442,2774,369,147,110,11,39,1,50,3,2,1,39,1,1,9,1,0,0,1,1,1",29,13765,gridprotectionalliance_go2cs,32,17.0,10.0
gusmanb_logicanalyzer,481d0493c6285bd435a11444d4c05f5396e63cb5,1656857245,"initial commit
",,964,0,0,0,964,"11,0,5,55,134,72,160,235,127,30,2,0,97,8,24,4",16,964,gusmanb_logicanalyzer,66,16.0,10.0
johnlui_aliyunoss,41429825c5f135813ebc0a9a5915b5f9dfe9bce4,1420546360,"first commit
",,328,0,0,0,328,"3,1,0,0,1,74,40,109,31,0,32,11,9,9,4,4,0",16,328,johnlui_aliyunoss,68,16.0,11.0
strongloop_loopback,7d0dfb56004366e40b554ce56bba53e555073229,1367952355,"Add merge module to deps
",7806495471a4ce9bb1e4b08d2027e1da52ca8a9e,275,0,0,0,275,"4,4,47,32,4,0,8,6,46,23,42,9,18,32,2,0,80",17,357,strongloop_loopback,24,12.0,10.0
ahsensaeed_androidbulksmssender,04aa6fd36b492e62f21b5304b265ece3e328820f,1561990139,"Initial Commit.
",,127,0,0,0,127,"6,8,5,1,0,54,0,2,21,16,5,0,3,1,5",15,127,ahsensaeed_androidbulksmssender,49,15.0,13.0
aosp-mirror_platform_dalvik,2ad60cfc28e14ee8f0bb038720836a4696c478ad,1224597600,"Initial Contribution
",,5583,0,0,0,5583,"5,134,288,1312,43,111,150,995,749,656,325,194,386,177,55,3",16,5583,aosp-mirror_platform_dalvik,17,16.0,15.0
aosp-mirror_platform_dalvik,f6c387128427e121477c1b32ad35cdcaa5101ba3,1236137327,"auto import from //depot/cupcake/@135843
",f72d5de56a522ac3be03873bdde26f23a5eeeb3c,7698,0,0,0,7698,"5,143,383,1650,45,164,171,1089,893,774,1357,234,473,240,72,5",16,7698,aosp-mirror_platform_dalvik,17,16.0,15.0
aws_amazon-ecs-init,de1f4850fb1925ad78e8ae0e8530e5dd4cc0ff35,1427342823,"Add Godeps
",9f5aa89f67f02133d731f67e4432a981bfbdbe57,218,0,0,0,218,"8,4,16,1,0,0,0,109,3,78,1,0,0,0,0,0,10,13",18,243,aws_amazon-ecs-init,45,15.0,12.0
bytecodealliance_wasm-micro-runtime,a75a5f0f41c003ee44860cc5254cb43b82272909,1557195498,"WebAssembly Micro Runtime first version
",15aa50914b2bfedadc84668eb6207df75e4c4fe2,252,0,0,0,252,"1,1,1,22,79,38,21,38,4,0,0,0,0,0,4,36,8",17,253,bytecodealliance_wasm-micro-runtime,21,16.0,12.0
federatedai_eggroll,214e348d17cdb01a8c61f009729271e69454b252,1562658662,"big bang
",,516,0,0,0,516,"9,25,48,13,4,20,1,0,0,0,79,37,91,71,61,37,19,1",18,516,federatedai_eggroll,56,18.0,15.0
roadtodream_szcontext,bf3c0bfcfd34b6a155ebc2c2ef1f35523694253a,1607814223,"Initial commit support open in VS Code and Terminal
",,148,0,0,0,148,"1,18,4,13,6,1,3,17,15,3,4,39,0,5,19",15,148,roadtodream_szcontext,57,15.0,9.0
tencentblueking_bk-job,b68becb011f00adebe49ebf3fc90c7d71571e045,1625016320,"init
",,3287,0,0,0,3287,"13,5,144,79,103,243,154,207,131,47,10,12,53,533,804,551,183,2,13",19,3287,tencentblueking_bk-job,54,19.0,15.0
xbmc_xbmc,45285e8a9300cd754a760560640b75b09f98035e,1253670590,"step 3/4: Move linuxport to trunk.  How'd I get roped into this?


git-svn-id: https://xbmc.svn.sourceforge.net/svnroot/xbmc/trunk@23097 568bbfeb-2a22-0410-94d2-cc84cf5bfa90
",,53058,0,0,0,53058,"21,668,1380,2044,1665,3645,5362,2120,482,193,91,15,0,0,0,0,0",12,17686,xbmc_xbmc,69,12.0,12.0
corretto_corretto-8,3d9467a9486cab0f73713adb21b7feaade00997e,1196814525,"Added tag jdk7-b24 for changeset 06bc494ca11e
",77c86a964655e3586a404d3e0803bd8cd6dbbc01,9,0,0,0,9,"7,46,60,193,1085,4364,5574,6067,3122,1486,2209,2164,1292,357,39,0",15,28065,corretto_corretto-8,57,12.0,15.0
gfranko_jquery.selectboxit.js,ef03d6747bb37fc10378eb1e698d44a4ffa23225,1335671884,"Releasing SelectBoxIt 0.5.0
",52232c72d61e64062c5a1f1e28d5161557190a3c,954,0,0,0,954,"5,24,32,30,20,41,132,102,153,179,141,54,32,30,5,11",16,991,gfranko_jquery.selectboxit.js,36,12.0,10.0
kudobuilder_kudo,705589c885684d0728509370e964dfc6bc198538,1542803892,"Add kubebuilder bits, add dynamic CRD
",7f06b3ad23a51c1904d4445b06060e0c5de44d54,7082,0,0,0,7082,"15,2,17,224,851,2248,1754,957,600,201,99,82,4,5,5,3,10,14",18,7091,kudobuilder_kudo,49,17.0,12.0
redhat-cop_namespace-configuration-operator,9949ab832bcfb3ee5a8f095f7594615c0700a8a3,1556541299,"INITIAL COMMIT
",,9214,0,0,0,9214,"3,6,8,156,822,2432,1619,1270,1993,456,295,130,16,3,2,3",16,9214,redhat-cop_namespace-configuration-operator,49,16.0,12.0
robinradic_blade-extensions,0524e85cfd01a3ab8d9c12d4e6ee063fa30864ad,1417062588,"some new tests
",468a511f95de8c8fe6968c9c5df3874b87ce3c5f,4855,1,3,0,4859,"9,14,21,31,195,236,464,1367,1332,891,217,99,11,12,4,4",16,4907,robinradic_blade-extensions,11,11.0,11.0
sap_openui5,707bfef98f188c03bab45626ebf8af48cddac997,1412863414,"[FEATURE] Initial Commit of OpenUI5 content

Change-Id: Ifbe8750e83b1027085a6f1b4f41e7ee2cb9b343b
",,5181,0,0,0,5181,"10,4,31,20,10,387,950,956,1486,613,604,110,0,0,0,0,0,0",12,5181,sap_openui5,0,12.0,10.0
smart-cloud_smart-cloud,5fda420727e8563b64498fb3b41f6552d0fc6de9,1562523077,init project,,194,0,0,0,194,"2,6,34,0,0,6,6,0,13,3,10,42,49,14,9,0,0",15,194,smart-cloud_smart-cloud,24,15.0,15.0
tencentcloud_timsdk,0febd0be644f2fbce5e1ab51b245128b7f784b01,1565343641,"TIM SDK 4.4.900 版本发布

Signed-off-by: parkhuang <parkhuang@tencent.com>
",,2994,0,0,0,2994,"3,20,67,109,485,746,1184,37,73,0,5,92,72,71,18,12,0,0,0",16,2994,tencentcloud_timsdk,37,16.0,15.0
tencentmusic_supersonic,dc4fc69b573d5f06214c48761f60c88b29274939,1686566641,"first commit
",,879,0,0,0,879,"6,11,16,19,43,48,117,73,51,36,32,145,233,30,6,13",16,879,tencentmusic_supersonic,29,16.0,15.0
bytedance_bitsail,437da3a92e7d4e509752f03197a0fb3e1fb92833,1664442356,"[BitSail]first commit.
",,875,0,0,0,875,"6,14,23,51,9,26,39,7,2,120,71,105,91,123,77,56,34,21",18,875,bytedance_bitsail,30,18.0,15.0
chat2db_chat2db,a8c0d8deb10479ad9e5445fee7795ba81048758b,1687271335,"first commit
",,844,0,0,0,844,"7,34,28,107,148,57,10,31,17,9,2,8,35,186,44,91,30",17,844,chat2db_chat2db,65,17.0,15.0
didi_knowsearch,211c28563e4a940c8bb34b2396eff4ab612ba22c,1649908572,"初始化工程
",,2751,0,0,0,2751,"3,13,26,27,71,22,40,230,0,0,24,165,375,578,757,312,107,1",18,2751,didi_knowsearch,47,18.0,15.0
intel-bigdata_hibench,6f03cd87ca4c11a0d64d0cf99b7fd980d439da95,1339487209,"add all
",,3450,0,0,0,3450,"6,31,39,183,302,432,334,36,326,107,209,441,588,325,82,9,0,0,0,0,0,0",16,3450,intel-bigdata_hibench,76,16.0,15.0
jadengeller_helium,75a29060cc36492e292c90bf9bfc3c1737855d62,1428940685,"Revert ""changed version number""

This reverts commit 789ec04dfc14e635fcf924c84ad6e60836b9908b.
",789ec04dfc14e635fcf924c84ad6e60836b9908b,883,0,0,0,883,"5,0,9,2,10,11,2,5,1,2,23,333,13,39,86,210,32,120,4",19,907,jadengeller_helium,73,14.0,9.0
mcgill-dmas_kam1n0-community,2194aff10db8995d986ce92034a2fef70bca25f4,1532746799,"inital public commit
",,1121,0,0,0,1121,"4,8,67,91,84,218,22,33,34,32,68,95,182,77,32,74",16,1121,mcgill-dmas_kam1n0-community,30,16.0,12.0
tugraph-family_tugraph-analytics,e4a7d05a90821113f8f24f08eaf842ff14f10f2a,1686383339,"init commit
",,3766,0,0,0,3766,"9,21,20,108,133,66,112,432,39,25,233,397,861,657,523,91,19,20",18,3766,tugraph-family_tugraph-analytics,45,18.0,15.0
weixsong_elasticlunr.js,948b55162cd11d8ec2d9b021097ef23a590793b0,1445828621,"Build version 0.8.1
",ef76791fb46891f0e1477f5e990dc42253c1f9a0,1898,0,0,0,1898,"15,72,41,26,172,244,265,117,174,456,191,47,65,51,44,15,6",17,2001,weixsong_elasticlunr.js,72,14.0,10.0
zhukov_webogram,0993489bafdcfb42e568bc69d459bc5a3597c720,1388938031,"Initial import
",14af21010f86d6dcfdf2a52befcf960271950e3e,3062,0,0,0,3062,"3,12,77,134,1340,156,336,376,165,168,81,16,87,15,96,2",16,3064,zhukov_webogram,4,15.0,10.0
alibaba_appactive,5a36b76909915781aa1b68508f3108943c1150ba,1640007113,"feat(project): api&client init

1. add api code
2. add client code
",fa79a45cac402a23f502a533e5380813a869809c,176,0,0,0,176,"4,7,6,20,2,1,6,8,3,33,32,39,13,4,1",15,179,alibaba_appactive,13,14.0,15.0
eclipse_milo,928dbc232f851bf06a40032a2fd297c5d7d8352c,1462974104,"Initial contribution
",87c851973bf188b13602d95c40f805a88eaaf0e4,940,0,0,0,940,"3,4,10,0,0,6,0,0,0,0,9,40,168,685,16,0",15,941,eclipse_milo,27,14.0,15.0
kubernetes-csi_external-provisioner,51c85d7d2f8fccf7a7ed8c158ef3d50b51cf9202,1510268208,"First drop, external provisioner skeleton..
",9c46ecad2be77c219aa5c1effe7be124731df205,16104,0,0,0,16104,"8,0,1,67,761,2802,4311,2860,1677,1165,1128,793,386,44,58,45,0,0",16,16106,kubernetes-csi_external-provisioner,72,15.0,12.0
microsoftgraph_msgraph-sdk-java,8a4f789535fd79d3d75dc5afde0f91d223bac417,1707345374,"Merge pull request #1783 from microsoftgraph/feature/6.0

6.1.0 Release","f19ac2dd6eb76a2a831b143ca0d85b50c9245fac,be93e35776e9ae140a8d79ee72782875ecdb5d4f",12212,9978,0,0,22190,"18,32,12,7,0,0,0,4,2608,871,967,1219,1389,1086,1531,687,517,464,265,229,160,99,61,33,16,6",26,12281,microsoftgraph_msgraph-sdk-java,59,17.0,15.0
openzesame_zhip,91f1dee7f85799509a959f1467321d13c0fd93ab,1538226553,"Bootstrapping Zilliqa Wallet app work name 'Zupreme' from Example app in Zilliqa Swift SDK 'Zesame' and adding dependencies using Carthage
",0be53cbc7d04b69e0aadff939077e9aec42fc483,7030,0,0,0,7030,"6,7,12,127,252,1028,564,475,1256,1464,596,411,340,225,220,38,12",17,7033,openzesame_zhip,44,16.0,9.0
qoolianyi_paimonsnotebook,1db7bf6323129cddd08bdffe47b8b0fb44d9f416,1695479266,"PaimonsNotebook 1.4.1
",140cf61ef9f77d14e836c62dcf327cf515e3bf83,782,0,0,0,782,"7,11,4,4,0,221,0,2,0,19,138,196,134,35,9,2",16,782,qoolianyi_paimonsnotebook,62,16.0,13.0
sergpetrov_telegraph-android,735e5b6ec97b744cd2add5bb869971f2477989ab,1578248083,"Initial project commit
",78d1108b5b3beb03d17fc354c28e2b8618437542,997,0,0,0,997,"10,17,22,8,7,353,190,26,105,167,65,23,0,3,3",15,999,sergpetrov_telegraph-android,30,14.0,13.0
testem_testem,3469034a1d207d5b2bfd847fc112d5c8a226d6ff,1333128889,"Checked node-tap into the project to workaround the bug of strings not being quoted.
",104b8f59507b794f5496cdc6e130916468c4518b,307,0,0,0,307,"7,64,8,30,40,33,15,35,12,9,18,32,2,0,76,0,0",15,381,testem_testem,48,12.0,10.0
